Country,Year,CO2eq,N2O.PRP,CO2.PRP,kt.CO2,Total.Area.kha,Land.Use.EM,Total.CO2eq,Total.CO2eq.ha,CO2eq.ha
IRL,2016,5260.81546777463,4.86114940948581,1448.62252402677,3812.19294374786,745.842639838037,-260.136172947155,3552.0567708007,4.76247479169607,5.11125636980971
IRL,2017,5561.01965883251,5.0230376963572,1496.86523351445,4064.15442531806,745.822946662736,-261.733442704109,3802.42098261396,5.0982890773585,5.4492214854793
IRL,2018,5883.72122191055,5.20430978917546,1550.88431717429,4332.83690473626,745.803916035456,-362.776372085126,3970.06053265113,5.32319614752786,5.80961940742917
IRL,2019,5513.74137635129,5.07688229597487,1512.91092420051,4000.83045215078,745.773427042128,-340.30482830344,3660.52562384734,4.9083615627948,5.3646728444305
IRL,2020,5566.81516290149,5.09377579747534,1517.94518764765,4048.86997525384,745.740930988915,-312.093445909932,3736.7765293439,5.01082396588937,5.42932512754087
IRL,2021,5795.72603400243,5.28104119254309,1573.75027537784,4221.97575862459,745.702509946099,-270.374318024714,3951.60144059987,5.29916607211836,5.66174272221473
ISL,1990,230.032024981487,0.181877936022239,54.1996249346273,175.832400046859,148,1855.7508484113,2031.58324845816,13.7269138409335,1.18805675707337
ISL,1991,226.659354580482,0.174512455094974,52.0047116183021,174.65464296218,147.972322,1856.59197376771,2031.24661672989,13.7272064753427,1.18031967466308
ISL,1992,219.873539630659,0.174923651271643,52.1272480789497,167.746291551709,147.944483,1856.81037567402,2024.55666722573,13.6845702264256,1.13384621143128
ISL,1993,224.281448902609,0.175831148752938,52.3976823283756,171.883766574233,147.916644,1857.05344861143,2028.93721518566,13.7167607398236,1.16203127603566
ISL,1994,229.438411581918,0.17796469729466,53.0334797938085,176.404931788109,147.888805,1857.30760869116,2033.71254047927,13.751632792484,1.19282140245916
ISL,1995,225.999906844333,0.170659654317295,50.8565769865539,175.143329857779,147.860966,1857.54773480284,2032.69106466062,13.7473135719986,1.18451363193298
ISL,1996,234.661773222153,0.174097844964577,51.8811577994441,182.780615422709,147.833127,1857.76964369914,2040.55025912185,13.8030649863873,1.23639822231934
ISL,1997,231.620559475799,0.171520518564052,51.1131145320875,180.507444943711,147.805288,1858.02316330548,2038.53060824919,13.7920005152264,1.22125160328304
ISL,1998,235.622403390006,0.174253955364452,51.9276786986068,183.694724691399,147.777449,1858.26778951602,2041.96251420742,13.8178221915809,1.24304977474201
ISL,1999,241.206074726103,0.17285061064859,51.5094819732799,189.696592752823,147.74961,1858.55984523295,2048.25643798577,13.8630243286989,1.28390587801093
ISL,2000,239.243487516215,0.166603914944629,49.6479666534995,189.595520862716,147.721771,1858.83258986073,2048.42811072345,13.8667990293959,1.28346363287721
ISL,2001,238.342583585431,0.168578657049198,50.2364398006611,188.10614378477,147.693932,1859.15798557892,2047.26412936369,13.8615317612621,1.27362134136134
ISL,2002,230.298349030222,0.166624138695729,49.6539933313272,180.644355698894,147.666093,1859.4899732537,2040.13432895259,13.8158617696521,1.22332996037821
ISL,2003,226.450467200803,0.165870981121919,49.4295523743319,177.020914826471,147.638254,1859.82411311632,2036.84502794279,13.7961874565571,1.19901793763066
ISL,2004,225.566594975714,0.165077419636986,49.1930710518217,176.373523923892,147.610415,1860.12844701759,2036.50197094148,13.7964653167697,1.19485826202637
ISL,2005,224.969157570479,0.163260547613008,48.6516431886763,176.317514381803,147.582576,1860.48809801448,2036.80561239628,13.8011252249472,1.19470413893442
ISL,2006,242.730722017378,0.165140102234716,49.2117504659454,193.518971551432,147.554737,1860.87170614461,2054.39067769604,13.9229056244805,1.31150632969128
ISL,2007,253.182778294785,0.166009237014599,49.4707526303507,203.712025664434,147.526898,1861.27081490718,2064.98284057161,13.9973311210788,1.38084666881855
ISL,2008,262.967865273729,0.167270711763498,49.8466721055225,213.121193168207,147.499059,1861.69286348166,2074.81405664987,14.066625717591,1.44489866317185
ISL,2009,244.75854313585,0.168036262410878,50.0748061984417,194.683736937408,147.47122,1862.14033430532,2056.82407124273,13.9472913511038,1.320147327305
ISL,2010,236.971055541383,0.169828111586818,50.6087772528717,186.362278288511,147.443381,1862.59373289057,2048.95601117908,13.8965614955552,1.26395825315828
ISL,2011,234.756313102245,0.169335967112402,50.4621181994957,184.294194902749,147.415542,1863.04581260587,2047.34000750862,13.8882235870938,1.25016801079732
ISL,2012,242.634394398098,0.166659260281672,49.6644595639382,192.96993483416,147.387703,1863.49657747106,2056.46651230522,13.9527685854852,1.30926753661505
ISL,2013,237.519867203462,0.16276767620455,48.5047675089559,189.015099694506,147.359864,1863.94603148762,2052.96113118213,13.9316166251492,1.28267694176554
ISL,2014,258.7988570073,0.170511140297694,50.8123198087128,207.986537198587,147.332025,1864.39417863879,2072.38071583738,14.0660573682971,1.41168586530042
ISL,2015,242.488542324212,0.169496879828106,50.5100701887756,191.978472135436,147.304186,1864.94673288968,2056.92520502512,13.963793296581,1.30327913515938
ISL,2016,238.652268470955,0.169938362968938,50.6416321647436,188.010636306211,147.276347,1865.07280152072,2053.08343782693,13.9403473785708,1.2765840553216
ISL,2017,250.321071472292,0.164651391089704,49.0661145447317,201.254956927561,147.248508,1865.73081846109,2066.98577538865,14.037397074262,1.3667707718136
ISL,2018,239.56712966222,0.158026964223821,47.0920353386987,192.475094323521,147.220669,1866.17377762217,2058.64887194569,13.9834228843621,1.30739179240872
ISL,2019,231.540746709946,0.151323981126986,45.0945463758418,186.446200334105,147.19283,1866.61544956433,2053.06164989843,13.948109088591,1.266679907806
ISL,2020,235.318770610521,0.150018835007799,44.7056128323241,190.613157778197,147.164991,1867.05583816367,2057.66899594187,13.9820549844077,1.29523439292839
ISL,2021,239.810088457124,0.149483114342216,44.5459680739804,195.264120383143,147.137,1867.49314875573,2062.75726913887,14.0192967719804,1.32709053727576
ITA,1990,11765.8705489331,4.32888621300398,1290.00809147519,10475.8624574579,10840.513,1682.42920479487,12158.2916622528,1.12156054443667,0.966362242954549
ITA,1991,12521.507955396,4.24026354009117,1263.59853494717,11257.9094204488,10857.2826,-46.1888466118416,11211.720573837,1.03264518267554,1.0368993637919
ITA,1992,12848.1034360796,4.24000131947672,1263.52039320406,11584.5830428755,10874.0522,222.619667243888,11807.2027101194,1.08581442253141,1.06534186426616
ITA,1993,13401.4269572044,4.31261162960222,1285.15826562146,12116.2686915829,10890.8218,-545.174443959845,11571.094247623,1.06246291236012,1.1125210671965
ITA,1994,13161.4262694246,4.7836754493873,1425.53528391742,11735.8909855071,10907.5914,-590.491279690362,11145.3997058168,1.02180209150636,1.07593790004887
ITA,1995,12933.7502897904,4.88964927740407,1457.11548466641,11476.634805124,10924.361,647.247783094608,12123.8825882186,1.10980244869413,1.0505543349514
ITA,1996,12701.9502326252,5.00787870180752,1492.34785313864,11209.6023794866,10836.863012,1351.35264068029,12560.9550201669,1.15909511878647,1.03439550422238
ITA,1997,13374.3343219476,4.97320118218463,1482.01395229102,11892.3203696566,10749.365024,623.377804015518,12515.6981736721,1.16431976639815,1.10632770801854
ITA,1998,12905.7089803606,4.97200597949458,1481.65778188938,11424.0511984712,10661.867036,126.620770543511,11550.6719690147,1.0833629729215,1.07148693187578
ITA,1999,13106.1591176351,5.04962954718658,1504.7896050616,11601.3695125735,10574.369048,-477.857244328571,11123.5122682449,1.05193153537125,1.09712167789034
ITA,2000,12690.7185291771,5.01928046867355,1495.74557966472,11194.9729495124,10486.87106,-522.996595006944,10671.9763545054,1.01765114622334,1.06752270390863
ITA,2001,12650.5300443074,4.02472921225292,1199.36930525137,11451.1607390561,10365.211952,-2778.22315120105,8672.93758785503,0.836735189595574,1.10476860406569
ITA,2002,12590.6828836303,3.90300636714347,1163.09589740875,11427.5869862215,10243.552844,-2035.12720112533,9392.4597850962,0.916914270676867,1.11558823000704
ITA,2003,12237.9964229825,3.8338902243606,1142.49928685946,11095.497136123,10121.893736,-1603.93033484449,9491.56680127855,0.937726382911964,1.09618787012753
ITA,2004,12523.7021118264,3.84207064367215,1144.9370518143,11378.7650600121,10000.234628,-1829.23613029713,9549.52892971496,0.954930487628451,1.13784980885871
ITA,2005,12025.7727699849,3.77131264981229,1123.85116964406,10901.9216003408,9878.57552,-1857.02731262081,9044.89428772004,0.915607140868427,1.10359247426605
ITA,2006,11979.6200036552,3.82446839171589,1139.69158073134,10839.9284229239,9769.47897333333,-2508.18165535015,8331.7467675737,0.852834300612751,1.10957078187203
ITA,2007,11874.4247691318,3.86161131239525,1150.76017109378,10723.6645980381,9660.38242666666,-2557.67869529511,8165.98590274294,0.845306690985798,1.11006626077621
ITA,2008,11065.1528755127,3.85655320652434,1149.25285554425,9915.90001996848,9551.28588,-1762.82500795641,8153.07501201207,0.85361019599301,1.03817435102974
ITA,2009,10230.0746902919,3.8236993546271,1139.46240767888,9090.61228261301,9354.911,-2063.67325332956,7026.93902928345,0.751149746831739,0.971747596809099
ITA,2010,9945.31729045723,3.78489013721047,1127.89726088872,8817.42002956851,9158.53612,-829.211531701373,7988.20849786714,0.872214554072986,0.962754299818005
ITA,2011,10298.0816805787,3.7785051152292,1125.9945243383,9172.08715624037,9095.928584,818.619933901429,9990.7070901418,1.09837132051759,1.00837281994214
ITA,2012,10947.5793291494,3.50074458120239,1043.22188519831,9904.35744395108,9033.321048,2054.69162991895,11959.04907387,1.32388177175633,1.09642482441648
ITA,2013,10210.2519478683,3.56736841061511,1063.0757863633,9147.17616150497,8970.713512,1755.6982904927,10902.8744519977,1.21538542473941,1.01967097146385
ITA,2014,10306.8832110645,3.5359566875748,1053.71509289729,9253.16811816725,8908.105976,1486.45184505818,10739.6199632254,1.20560083054241,1.03873574731788
ITA,2015,10124.0800979196,3.53380997046616,1053.07537119891,9071.00472672073,8845.49844,642.962423092586,9713.96714981331,1.09818199796249,1.02549390384842
ITA,2016,10750.6244306932,3.61189879859971,1076.34584198272,9674.2785887105,8884.389224,-1267.51846889081,8406.76011981969,0.946239511559212,1.08890755963018
ITA,2017,10244.7988178642,3.56116676057013,1061.2276946499,9183.57112321433,8923.280008,-1046.23615676386,8137.33496645047,0.91192195685388,1.02916989212274
ITA,2018,10218.8288755354,3.53756829410629,1054.19535164368,9164.6335238917,8962.170792,-567.552614086185,8597.08090980551,0.959263230899328,1.02259081383189
ITA,2019,10177.3924920204,3.49558677565357,1041.68485914477,9135.70763287563,9001.061576,-555.501163494162,8580.20646938146,0.953243836511386,1.0149589085397
ITA,2020,11327.5294226605,3.5099446014326,1045.96349122691,10281.5659314336,9039.95236,1032.52892243121,11314.0948538648,1.25156576089133,1.13734735781656
ITA,2021,10812.3112585217,3.40507974001485,1014.71376252443,9797.59749599732,9028.4625,975.281308395327,10772.8788043926,1.19321299771613,1.08519003052816
JPN,1990,7517.7726669345,0.244269240495834,72.7922336677584,7444.98043326674,4763.42201078711,8330.91874422461,15775.8991774913,3.31188358742217,1.56294790098527
JPN,1991,7303.18361511421,0.249858983383526,74.4579770482908,7228.72563806592,4729.12104720714,7578.82017885581,14807.5458169217,3.13114121400351,1.52855584915403
JPN,1992,7237.2520997339,0.252017128426978,75.1011042712394,7162.15099546266,4687.56817085737,3884.76135846911,11046.9123539318,2.35664036261072,1.52790332522304
JPN,1993,7387.46873620183,0.250012711502313,74.5037880276892,7312.96494817414,4651.13777517302,2438.5394369201,9751.50438509424,2.09658471893611,1.57229592019602
JPN,1994,7238.38745326129,0.24591486354112,73.2826293352538,7165.10482392604,4615.51541925237,3164.95731901038,10330.0621429364,2.23811670086668,1.55239538233124
JPN,1995,6932.9710444922,0.240572259785135,71.6905334159703,6861.28051107623,4581.4384379015,3827.1209036902,10688.4014147664,2.3329793818341,1.49762582299785
JPN,1996,6785.29126109808,0.236984588041244,70.6214072362906,6714.66985386179,4547.63876926574,3025.02430955936,9739.69416342115,2.14170356476966,1.47651785784779
JPN,1997,6703.35107440645,0.231383192214905,68.9521912800417,6634.39888312641,4515.78924383061,3867.6121402202,10502.0110233466,2.32562027505918,1.46915600460987
JPN,1998,6649.82371939968,0.225115941169981,67.0845504686543,6582.73916893103,4484.81731751183,5035.75934313096,11618.498512062,2.59062915822576,1.46778312312242
JPN,1999,6622.2743790112,0.221576023283252,66.0296549384092,6556.24472407279,4455.69921264692,4912.19611336616,11468.440837439,2.57388129003127,1.47142892982178
