Country,Year,Emission.Source,Description,Application,IEF,Emissions.kt,FracGASF,FracGASM,FracLEACH-(H),Emission
CYP,1992,Organic N emissions,N input from organic N fertilizers to cropland and grassland,14146482.4547059,0.01,0.22230186714538,0.1,0.2,0,N2O
CYP,1992,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,1992,Crop residues,N in crop residues returned to soils,2655152.92000283,0.01,0.04172383160004,0.1,0.2,0,N2O
CYP,1992,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,172.368,0.01,2.70864e-06,0.1,0.2,0,N2O
CYP,1992,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,1992,Other,,,,,0.1,0.2,0,N2O
CYP,1992,Indirect N2O emissions,,,,0.06765526858736,0.1,0.2,0,N2O
CYP,1992,Atmospheric deposition,Volatilized N from agricultural inputs of N,4305296.49094118,0.01,0.06765465914336,0.1,0.2,0,N2O
CYP,1992,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,172.368,0.00225,6.09444e-07,0.1,0.2,0,N2O
CYP,1992,Urea,,2615,0.20000347644707,1.9177,,,,CO2
CYP,1992,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,1993,Direct N2O emissions,,,,0.5289589851704,0.1,0.2,0,N2O
CYP,1993,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,16189000,0.01,0.25439857142857,0.1,0.2,0,N2O
CYP,1993,Organic N emissions,N input from organic N fertilizers to cropland and grassland,14574230.2463274,0.01,0.22902361815658,0.1,0.2,0,N2O
CYP,1993,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,1993,Crop residues,N in crop residues returned to soils,2897566.2586975,0.01,0.04553318406525,0.1,0.2,0,N2O
CYP,1993,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,229.824,0.01,3.61152e-06,0.1,0.2,0,N2O
CYP,1993,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,1993,Other,,,,,0.1,0.2,0,N2O
CYP,1993,Indirect N2O emissions,,,,0.07124539336617,0.1,0.2,0,N2O
CYP,1993,Atmospheric deposition,Volatilized N from agricultural inputs of N,4533746.04926549,0.01,0.07124458077417,0.1,0.2,0,N2O
CYP,1993,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,229.824,0.00225,8.12592e-07,0.1,0.2,0,N2O
CYP,1993,Urea,,2185,0.19999583940087,1.6023,,,,CO2
CYP,1993,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,1994,Direct N2O emissions,,,,0.48810083588106,0.1,0.2,0,N2O
CYP,1994,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,14289000,0.01,0.22454142857143,0.1,0.2,0,N2O
CYP,1994,Organic N emissions,N input from organic N fertilizers to cropland and grassland,14420441.04388,0.01,0.22660693068954,0.1,0.2,0,N2O
CYP,1994,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,1994,Crop residues,N in crop residues returned to soils,2351233.95946017,0.01,0.03694796222009,0.1,0.2,0,N2O
CYP,1994,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,287.28,0.01,4.5144e-06,0.1,0.2,0,N2O
CYP,1994,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,1994,Other,,,,,0.1,0.2,0,N2O
CYP,1994,Indirect N2O emissions,,,,0.06777654473505,0.1,0.2,0,N2O
CYP,1994,Atmospheric deposition,Volatilized N from agricultural inputs of N,4312988.208776,0.01,0.06777552899505,0.1,0.2,0,N2O
CYP,1994,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,287.28,0.00225,1.01574e-06,0.1,0.2,0,N2O
CYP,1994,Urea,,2323,0.19999608656518,1.7035,,,,CO2
CYP,1994,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,1995,Direct N2O emissions,,,,0.59125944903339,0.1,0.2,0,N2O
CYP,1995,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,20526000,0.01,0.32255142857143,0.1,0.2,0,N2O
CYP,1995,Organic N emissions,N input from organic N fertilizers to cropland and grassland,14805741.9586922,0.01,0.23266165935087,0.1,0.2,0,N2O
CYP,1995,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,1995,Crop residues,N in crop residues returned to soils,2293514.60743303,0.01,0.03604094383109,0.1,0.2,0,N2O
CYP,1995,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,344.736,0.01,5.41728e-06,0.1,0.2,0,N2O
CYP,1995,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,1995,Other,,,,,0.1,0.2,0,N2O
CYP,1995,Indirect N2O emissions,,,,0.07878869361532,0.1,0.2,0,N2O
CYP,1995,Atmospheric deposition,Volatilized N from agricultural inputs of N,5013748.39173844,0.01,0.07878747472732,0.1,0.2,0,N2O
CYP,1995,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,344.736,0.00225,1.218888e-06,0.1,0.2,0,N2O
CYP,1995,Urea,,2101,0.19999567305612,1.5407,,,,CO2
CYP,1995,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,1996,Direct N2O emissions,,,,0.49192945564426,0.1,0.2,0,N2O
CYP,1996,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,13628000,0.01,0.21415428571429,0.1,0.2,0,N2O
CYP,1996,Organic N emissions,N input from organic N fertilizers to cropland and grassland,15403224.3319424,0.01,0.24205066807338,0.1,0.2,0,N2O
CYP,1996,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,1996,Crop residues,N in crop residues returned to soils,2272975.198874,0.01,0.03571818169659,0.1,0.2,0,N2O
CYP,1996,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,402.192,0.01,6.32016e-06,0.1,0.2,0,N2O
CYP,1996,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,1996,Other,,,,,0.1,0.2,0,N2O
CYP,1996,Indirect N2O emissions,,,,0.0698269842221,0.1,0.2,0,N2O
CYP,1996,Atmospheric deposition,Volatilized N from agricultural inputs of N,4443444.86638849,0.01,0.0698255621861,0.1,0.2,0,N2O
CYP,1996,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,402.192,0.00225,1.422036e-06,0.1,0.2,0,N2O
CYP,1996,Urea,,1879,0.19999516183657,1.3779,,,,CO2
CYP,1996,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,1997,Direct N2O emissions,,,,0.4447782328114,0.1,0.2,0,N2O
CYP,1997,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,11126000,0.01,0.17483714285714,0.1,0.2,0,N2O
CYP,1997,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16165622.7568467,0.01,0.25403121475045,0.1,0.2,0,N2O
CYP,1997,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,1997,Crop residues,N in crop residues returned to soils,1011986.95587867,0.01,0.01590265216381,0.1,0.2,0,N2O
CYP,1997,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,459.648,0.01,7.22304e-06,0.1,0.2,0,N2O
CYP,1997,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,1997,Other,,,,,0.1,0.2,0,N2O
CYP,1997,Indirect N2O emissions,,,,0.0682915824198,0.1,0.2,0,N2O
CYP,1997,Atmospheric deposition,Volatilized N from agricultural inputs of N,4345724.55136933,0.01,0.0682899572358,0.1,0.2,0,N2O
CYP,1997,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,459.648,0.00225,1.625184e-06,0.1,0.2,0,N2O
CYP,1997,Urea,,1502,0.20000605253601,1.1015,,,,CO2
CYP,1997,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,1998,Direct N2O emissions,,,,0.50666081112287,0.1,0.2,0,N2O
CYP,1998,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,14601000,0.01,0.22944428571429,0.1,0.2,0,N2O
CYP,1998,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16277872.7048639,0.01,0.255795142505,0.1,0.2,0,N2O
CYP,1998,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,1998,Crop residues,N in crop residues returned to soils,1362661.808046,0.01,0.02141325698358,0.1,0.2,0,N2O
CYP,1998,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,517.104,0.01,8.12592e-06,0.1,0.2,0,N2O
CYP,1998,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,1998,Other,,,,,0.1,0.2,0,N2O
CYP,1998,Indirect N2O emissions,,,,0.07410528540443,0.1,0.2,0,N2O
CYP,1998,Atmospheric deposition,Volatilized N from agricultural inputs of N,4715674.54097278,0.01,0.07410345707243,0.1,0.2,0,N2O
CYP,1998,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,517.104,0.00225,1.828332e-06,0.1,0.2,0,N2O
CYP,1998,Urea,,1140,0.2,0.836,,,,CO2
CYP,1998,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,1999,Direct N2O emissions,,,,0.4704721975949,0.1,0.2,0,N2O
CYP,1999,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,11561000,0.01,0.18167285714286,0.1,0.2,0,N2O
CYP,1999,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16349469.5358711,0.01,0.25692023556369,0.1,0.2,0,N2O
CYP,1999,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,1999,Crop residues,N in crop residues returned to soils,2028095.751077,0.01,0.03187007608835,0.1,0.2,0,N2O
CYP,1999,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,574.56,0.01,9.0288e-06,0.1,0.2,0,N2O
CYP,1999,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,1999,Other,,,,,0.1,0.2,0,N2O
CYP,1999,Indirect N2O emissions,,,,0.06955336430702,0.1,0.2,0,N2O
CYP,1999,Atmospheric deposition,Volatilized N from agricultural inputs of N,4425993.90717422,0.01,0.06955133282702,0.1,0.2,0,N2O
CYP,1999,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,574.56,0.00225,2.03148e-06,0.1,0.2,0,N2O
CYP,1999,Urea,,1250,0.20000727272727,0.9167,,,,CO2
CYP,1999,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2000,Direct N2O emissions,,,,0.45157832148958,0.1,0.2,0,N2O
CYP,2000,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,10537000,0.01,0.16558142857143,0.1,0.2,0,N2O
CYP,2000,Organic N emissions,N input from organic N fertilizers to cropland and grassland,17106399.4929533,0.01,0.26881484917498,0.1,0.2,0,N2O
CYP,2000,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2000,Crop residues,N in crop residues returned to soils,1092770.76765633,0.01,0.01717211206317,0.1,0.2,0,N2O
CYP,2000,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,632.016,0.01,9.93168e-06,0.1,0.2,0,N2O
CYP,2000,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2000,Other,,,,,0.1,0.2,0,N2O
CYP,2000,Indirect N2O emissions,,,,0.07032334732014,0.1,0.2,0,N2O
CYP,2000,Atmospheric deposition,Volatilized N from agricultural inputs of N,4474979.89859067,0.01,0.07032111269214,0.1,0.2,0,N2O
CYP,2000,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,632.016,0.00225,2.234628e-06,0.1,0.2,0,N2O
CYP,2000,Urea,,2280,0.2,1.672,,,,CO2
CYP,2000,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2001,Direct N2O emissions,,,,0.52442575650522,0.1,0.2,0,N2O
CYP,2001,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,12359000,0.01,0.19421285714286,0.1,0.2,0,N2O
CYP,2001,Organic N emissions,N input from organic N fertilizers to cropland and grassland,19054023.7408926,0.01,0.29942037307117,0.1,0.2,0,N2O
CYP,2001,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2001,Crop residues,N in crop residues returned to soils,1958799.55638583,0.01,0.03078113588606,0.1,0.2,0,N2O
CYP,2001,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,724.843963058313,0.00999999999669,1.139040513e-05,0.1,0.2,0,N2O
CYP,2001,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2001,Other,,,,,0.1,0.2,0,N2O
CYP,2001,Indirect N2O emissions,,,,0.07930792316968,0.1,0.2,0,N2O
CYP,2001,Atmospheric deposition,Volatilized N from agricultural inputs of N,5046704.74817851,0.01,0.07930536032852,0.1,0.2,0,N2O
CYP,2001,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,724.843963058313,0.0022500000043,2.56284116e-06,0.1,0.2,0,N2O
CYP,2001,Urea,,227,0.20004004805767,0.1665,,,,CO2
CYP,2001,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2002,Direct N2O emissions,,,,0.51400960244673,0.1,0.2,0,N2O
CYP,2002,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,10579000,0.01,0.16624142857143,0.1,0.2,0,N2O
CYP,2002,Organic N emissions,N input from organic N fertilizers to cropland and grassland,19968931.8804348,0.01,0.31379750097827,0.1,0.2,0,N2O
CYP,2002,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2002,Crop residues,N in crop residues returned to soils,2160952.421521,0.01,0.03395782376676,0.1,0.2,0,N2O
CYP,2002,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,817.671926116626,0.01000000000191,1.284913027e-05,0.1,0.2,0,N2O
CYP,2002,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2002,Other,,,,,0.1,0.2,0,N2O
CYP,2002,Indirect N2O emissions,,,,0.07938653410711,0.1,0.2,0,N2O
CYP,2002,Atmospheric deposition,Volatilized N from agricultural inputs of N,5051686.37608696,0.01,0.0793836430528,0.1,0.2,0,N2O
CYP,2002,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,817.671926116626,0.00224999999985,2.89105431e-06,0.1,0.2,0,N2O
CYP,2002,Urea,,572,0.20001589319771,0.4195,,,,CO2
CYP,2002,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2003,Direct N2O emissions,,,,0.50753123302405,0.1,0.2,0,N2O
CYP,2003,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,11198000,0.01,0.17596857142857,0.1,0.2,0,N2O
CYP,2003,Organic N emissions,N input from organic N fertilizers to cropland and grassland,18637054.169459,0.01,0.29286799409149,0.1,0.2,0,N2O
CYP,2003,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2003,Crop residues,N in crop residues returned to soils,2461477.43218299,0.01,0.03868035964859,0.1,0.2,0,N2O
CYP,2003,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,910.499889174939,0.00999999999908,1.43078554e-05,0.1,0.2,0,N2O
CYP,2003,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2003,Other,,,,,0.1,0.2,0,N2O
CYP,2003,Indirect N2O emissions,,,,0.07617367522863,0.1,0.2,0,N2O
CYP,2003,Atmospheric deposition,Volatilized N from agricultural inputs of N,4847210.8338918,0.01,0.07617045596116,0.1,0.2,0,N2O
CYP,2003,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,910.499889174939,0.00225000000329,3.21926747e-06,0.1,0.2,0,N2O
CYP,2003,Urea,,997,0.19999088173612,0.7311,,,,CO2
CYP,2003,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2004,Direct N2O emissions,,,,0.48246144089085,0.1,0.2,0,N2O
CYP,2004,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,10738000,0.01,0.16874,0.1,0.2,0,N2O
CYP,2004,Organic N emissions,N input from organic N fertilizers to cropland and grassland,18094101.5340239,0.01,0.28433588124895,0.1,0.2,0,N2O
CYP,2004,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2004,Crop residues,N in crop residues returned to soils,1868986.83117733,0.01,0.02936979306136,0.1,0.2,0,N2O
CYP,2004,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,1003.32785223325,0.01000000000311,1.576658054e-05,0.1,0.2,0,N2O
CYP,2004,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2004,Other,,,,,0.1,0.2,0,N2O
CYP,2004,Indirect N2O emissions,,,,0.07374472373041,0.1,0.2,0,N2O
CYP,2004,Atmospheric deposition,Volatilized N from agricultural inputs of N,4692620.30680477,0.01,0.07374117624979,0.1,0.2,0,N2O
CYP,2004,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,1003.32785223325,0.00224999999975,3.54748062e-06,0.1,0.2,0,N2O
CYP,2004,Urea,,1291,0.19999295824238,0.9467,,,,CO2
CYP,2004,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2005,Direct N2O emissions,,,,0.42156741846365,0.1,0.2,0,N2O
CYP,2005,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,8593000,0.01,0.13503285714286,0.1,0.2,0,N2O
CYP,2005,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16779359.1445577,0.01,0.2636756437002,0.1,0.2,0,N2O
CYP,2005,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2005,Crop residues,N in crop residues returned to soils,1453562.23822225,0.01,0.02284169231492,0.1,0.2,0,N2O
CYP,2005,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,1096.15581529157,0.01000000000066,1.722530567e-05,0.1,0.2,0,N2O
CYP,2005,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2005,Other,,,,,0.1,0.2,0,N2O
CYP,2005,Indirect N2O emissions,,,,0.0662422901481,0.1,0.2,0,N2O
CYP,2005,Atmospheric deposition,Volatilized N from agricultural inputs of N,4215171.82891154,0.01,0.06623841445432,0.1,0.2,0,N2O
CYP,2005,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,1096.15581529157,0.00225000000262,3.87569378e-06,0.1,0.2,0,N2O
CYP,2005,Urea,,1318,0.1999931024969,0.9665,,,,CO2
CYP,2005,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2006,Direct N2O emissions,,,,0.46342552376209,0.1,0.2,0,N2O
CYP,2006,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,11291000,0.01,0.17743,0.1,0.2,0,N2O
CYP,2006,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16861458.2524146,0.01,0.26496577253794,0.1,0.2,0,N2O
CYP,2006,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2006,Crop residues,N in crop residues returned to soils,1337067.91230398,0.01,0.02101106719335,0.1,0.2,0,N2O
CYP,2006,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,1188.98377834988,0.00999999999859,1.86840308e-05,0.1,0.2,0,N2O
CYP,2006,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2006,Other,,,,,0.1,0.2,0,N2O
CYP,2006,Indirect N2O emissions,,,,0.07074035841452,0.1,0.2,0,N2O
CYP,2006,Atmospheric deposition,Volatilized N from agricultural inputs of N,4501391.65048292,0.01,0.07073615450759,0.1,0.2,0,N2O
CYP,2006,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,1188.98377834988,0.00224999999968,4.20390693e-06,0.1,0.2,0,N2O
CYP,2006,Urea,,1590,0.2,1.166,,,,CO2
CYP,2006,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2007,Direct N2O emissions,,,,0.42752084764197,0.1,0.2,0,N2O
CYP,2007,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,8198000,0.01,0.12882571428571,0.1,0.2,0,N2O
CYP,2007,Organic N emissions,N input from organic N fertilizers to cropland and grassland,17709867.9219924,0.01,0.27829792448846,0.1,0.2,0,N2O
CYP,2007,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2007,Crop residues,N in crop residues returned to soils,1295889.69869417,0.01,0.02036398097948,0.1,0.2,0,N2O
CYP,2007,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,2114.5019839362,0.0100000000003,3.322788832e-05,0.1,0.2,0,N2O
CYP,2007,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2007,Other,,,,,0.1,0.2,0,N2O
CYP,2007,Indirect N2O emissions,,,,0.06854963260113,0.1,0.2,0,N2O
CYP,2007,Atmospheric deposition,Volatilized N from agricultural inputs of N,4361773.58439849,0.01,0.06854215632626,0.1,0.2,0,N2O
CYP,2007,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,2114.5019839362,0.00224999999947,7.47627487e-06,0.1,0.2,0,N2O
CYP,2007,Urea,,1508,0.2000060284543,1.1059,,,,CO2
CYP,2007,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2008,Direct N2O emissions,,,,0.3953209521564,0.1,0.2,0,N2O
CYP,2008,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,7499000,0.01,0.11784142857143,0.1,0.2,0,N2O
CYP,2008,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16474831.5684763,0.01,0.25889021036177,0.1,0.2,0,N2O
CYP,2008,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2008,Crop residues,N in crop residues returned to soils,1179916.2758319,0.01,0.01854154147736,0.1,0.2,0,N2O
CYP,2008,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,3040.02018952251,0.01000000000097,4.777174584e-05,0.1,0.2,0,N2O
CYP,2008,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2008,Other,,,,,0.1,0.2,0,N2O
CYP,2008,Indirect N2O emissions,,,,0.06357293357231,0.1,0.2,0,N2O
CYP,2008,Atmospheric deposition,Volatilized N from agricultural inputs of N,4044866.31369526,0.01,0.0635621849295,0.1,0.2,0,N2O
CYP,2008,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,3040.02018952251,0.00224999999938,1.074864281e-05,0.1,0.2,0,N2O
CYP,2008,Urea,,732,0.2,0.5368,,,,CO2
CYP,2008,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2009,Direct N2O emissions,,,,0.39479298747892,0.1,0.2,0,N2O
CYP,2009,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,7674000,0.01,0.12059142857143,0.1,0.2,0,N2O
CYP,2009,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16365642.8694711,0.01,0.25717438794883,0.1,0.2,0,N2O
CYP,2009,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2009,Crop residues,N in crop residues returned to soils,1079581.7044288,0.01,0.01696485535531,0.1,0.2,0,N2O
CYP,2009,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,3965.53839510883,0.00999999999973,6.231560335e-05,0.1,0.2,0,N2O
CYP,2009,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2009,Other,,,,,0.1,0.2,0,N2O
CYP,2009,Indirect N2O emissions,,,,0.06350804145766,0.1,0.2,0,N2O
CYP,2009,Atmospheric deposition,Volatilized N from agricultural inputs of N,4040528.57389423,0.01,0.06349402044691,0.1,0.2,0,N2O
CYP,2009,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,3965.53839510883,0.00224999999934,1.402101075e-05,0.1,0.2,0,N2O
CYP,2009,Urea,,1553,0.20000585377276,1.1389,,,,CO2
CYP,2009,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2010,Direct N2O emissions,,,,0.43646904294509,0.1,0.2,0,N2O
CYP,2010,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,9369000,0.01,0.14722714285714,0.1,0.2,0,N2O
CYP,2010,Organic N emissions,N input from organic N fertilizers to cropland and grassland,17245915.2768913,0.00999999983764,0.27100723566543,0.1,0.2,0,N2O
CYP,2010,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2010,Crop residues,N in crop residues returned to soils,1155554.135378,0.01,0.01815870784165,0.1,0.2,0,N2O
CYP,2010,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,4833.60060069515,0.01000000000025,7.595658087e-05,0.1,0.2,0,N2O
CYP,2010,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2010,Other,,,,,0.1,0.2,0,N2O
CYP,2010,Indirect N2O emissions,,,,0.0689412516495,0.1,0.2,0,N2O
CYP,2010,Atmospheric deposition,Volatilized N from agricultural inputs of N,4386082.99937825,0.01,0.0689241614188,0.1,0.2,0,N2O
CYP,2010,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,4833.60060069515,0.00225000000062,1.70902307e-05,0.1,0.2,0,N2O
CYP,2010,Urea,,1006,0.19999096331104,0.7377,,,,CO2
CYP,2010,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2011,Direct N2O emissions,,,,0.40334822257157,0.1,0.2,0,N2O
CYP,2011,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,7138000,0.01,0.11216857142857,0.1,0.2,0,N2O
CYP,2011,Organic N emissions,N input from organic N fertilizers to cropland and grassland,17249039.7235399,0.0099999997681,0.27105633222705,0.1,0.2,0,N2O
CYP,2011,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
CYP,2011,Crop residues,N in crop residues returned to soils,1274873.1773,0.01,0.02003372135757,0.1,0.2,0,N2O
CYP,2011,Mineralization/immobilization,N in mineral soils that is mineralized in association with loss of soil C,5701.66280628146,0.00999999999951,8.959755838e-05,0.1,0.2,0,N2O
CYP,2011,Organic Soils,Area of cultivated organic soils,,,,0.1,0.2,0,N2O
CYP,2011,Other,,,,,0.1,0.2,0,N2O
CYP,2011,Indirect N2O emissions,,,,0.06544828303891,0.1,0.2,0,N2O
CYP,2011,Atmospheric deposition,Volatilized N from agricultural inputs of N,4163607.86470797,0.01,0.06542812358827,0.1,0.2,0,N2O
CYP,2011,leaching and run-off,N from fertilizers and other agricultural inputs that is lost through leaching and run-off,5701.66280628146,0.00225000000039,2.015945064e-05,0.1,0.2,0,N2O
CYP,2011,Urea,,1239,0.2,0.9086,,,,CO2
CYP,2011,Other carbon-containing fertlizers,,,,,,,,CO2
CYP,2012,Direct N2O emissions,,,,0.40810237880612,0.1,0.2,0,N2O
CYP,2012,Inorganic N emissions,N input from application of inorganic fertilizers to cropland and grassland,8319000,0.01,0.13072714285714,0.1,0.2,0,N2O
CYP,2012,Organic N emissions,N input from organic N fertilizers to cropland and grassland,16389311.8007657,0.01,0.25754632829775,0.1,0.2,0,N2O
CYP,2012,N from grazing animals,"N excretion on pasture, range and paddock",,,,0.1,0.2,0,N2O
