Type.A,Year,Country,Population,EM.CH4,GE,Ym,Weight,Milk Yield,EM.CO2eq,N.Pasture,CH4.MM,N2O.MM,Indirect.N2O,EF3.PRP,FracGASM,FracLEACH,EF4.NVOL,EF5.Leaching,PRP.N2O,PRP.Vol,PRP.Leach,PRP.Ind,EM.MM,Total Emissions kt.CO2.eq,kg.CO2.eq/head,head/day,Mcal,EM/Mcal,EM/kg,EM/kg.Milk
Non-Dairy Cattle,1991,EST,442.1,18.6857473496371,116.763317266086,5.5555372087763,224.390009047727,0,467.143683740928,3664419.09423024,0.69909616663924,0.06631553596226,0.0243915385068204,0.01831942692394,0.2,0.3,0.01,0.0075,0.105490090852836,0.0115167457247236,0.0129563389403141,0.0244730846650377,83.2371386620934,550.380822403021,1244.92382357616,3.41075020157852,27.9071025970568,0.122217997719987,5.54803589009781,Inf
Non-Dairy Cattle,1991,EUA,73890.95589,3323.40464,121.0463442,6.137586096,359.6341885,0,83085.116,1343346933,386.3318252,18.63726778,14.1899405142476,0.01138005836385,0.21,0.21,0.00977379040046,0.00804963835432,24.0230045006897,4.33276514822012,3.56844080836153,7.90120595658165,28954.2184179527,112039.334417953,1516.27940210631,4.154190142757,28.9307706022945,0.143590718680253,4.21617146142463,Inf
Non-Dairy Cattle,1991,FIN,864.3,34.5092168068125,93.6546914896987,6.5,283.583125476078,0,862.730420170313,4602878.87680018,3.35201373286486,0.19392696960541,0.0928745110229475,0.01762473444673,0.07685703021199,0.144,0.0101450245261,0.011,0.127481385262104,0.00563976349755507,0.0114572230784809,0.017096986576036,212.351539356638,1075.08195952695,1243.8759221647,3.4078792388074,22.3840084822416,0.152246155620923,4.38628328140642,Inf
Non-Dairy Cattle,1991,FRA,16347.5954285714,847.6537323585,122.42155203,6.4260199958,432.70437161,0,21191.3433089625,617904399.55,74.8790936803414,4.7452337068692,1.54840600274314,0.00438320538279,0.11675627597,0.13541741417,0.00751918037889,0.01099999999994,4.25606011310414,0.852445593820981,1.44638241927077,2.29882801309175,5700.83863707939,26892.1819460419,1645.02370171464,4.50691425127299,29.2594531620459,0.15403275742416,3.80172655892951,Inf
Non-Dairy Cattle,1991,GBR,9161.27841840833,470.750626947,93.7840625792794,8.3536848594403,366.604032798254,0,11768.765673675,172822068.748589,58.5488422415205,5.03706924416457,0.756884608806153,0.00331776349901,0.03700696850253,0.18029260445833,0.01399999999986,0.00750000000047,0.901030038098874,0.140703658802457,0.367225660424609,0.507929319227066,3610.18919270642,15378.9548663814,1678.69091670432,4.5991531964502,22.4149289147417,0.205182591207124,4.57903014293388,Inf
Non-Dairy Cattle,1991,GRC,471.42,27.7178777517446,137.914814317211,6.5,389.567625471978,0,692.946943793615,7742223.610275,1.61372657277352,0.117976740728,0.0509453897273574,0.0104497065697,0.2,0.3,0.01,0.0075,0.127134802024021,0.02433270277515,0.0273742906220437,0.0517069933971938,143.976814230557,836.923758024171,1775.32509868943,4.86390437997104,32.9624317201748,0.147559027843024,4.55716795392981,Inf
Non-Dairy Cattle,1991,HRV,313.246798234756,19.4164313456491,161.191897223526,6.5,192.603891575475,0,485.410783641228,397023.46358868,2.25071348558291,0.04632413055515,0.0482712978222951,0.0134522443829,0.2,0.3,0.01,0.0075,0.00839277474819194,0.00124778802842157,0.00140376153197426,0.00265154956039583,87.7484834400106,573.159267081238,1829.73703262466,5.01297817157441,38.5257880553361,0.130120068261136,9.50000032531869,Inf
Non-Dairy Cattle,1991,HUN,1017.75425696594,53.3503424613166,132.7712991119,6.33313251229367,325.043266840257,0,1333.75856153291,7036028.98998806,9.41757935207494,0.42779703275909,0.133543669273208,0.01356490782853,0.14068675164968,0.3,0.01,0.0075,0.149981990286941,0.015555195277512,0.0248773882146006,0.0404325834921126,459.462555993656,1793.22111752657,1761.9391962775,4.82723067473287,31.7331020821942,0.152119722245544,5.42062973155943,Inf
Non-Dairy Cattle,1991,IRL,5612.05,235.769731329733,128.128246507729,6.3,363.561301128821,0,5894.24328324332,184296579.752579,26.4705997178211,0.7005932926782,0.578002402368396,0.00753167566188,0.08360870657351,0.1,0.014,0.011,2.18124038674178,0.338993570498767,0.318569802143744,0.657563372642511,1888.75003036593,7782.99331360925,1386.83606054993,3.79955085082173,30.6233858766083,0.124073505984328,3.81458658070578,Inf
Non-Dairy Cattle,1991,ISL,46.67282,1.99603947884838,100.314573798554,6.5,262.344229468029,0,49.9009869712095,273992.793343782,0.55256585277116,0.00155260323072,0.00539926581060516,0.01128638762418,0.148110197837,0.3,0.00999999999993,0.0075,0.00485946822728678,0.000637703421579333,0.000968760233608372,0.0016064636551877,17.8126509945713,67.7136379657808,1450.81522748745,3.97483623969164,23.9757585560597,0.165785630114591,5.53019683501084,Inf
Non-Dairy Cattle,1991,ITA,5581.998,253.844548816036,154.310101150455,4.18524065440209,385.061874253209,0,6346.11372040091,7443748.4825,60.417240644424,2.19240251166233,1.31997834028762,0.01117787735182,0.24094693452161,0.27247314618243,0.01,0.0075,0.130751197618142,0.0281843316575584,0.0239040399134915,0.0520883715710499,2611.60670161007,8957.72042201097,1604.75163588575,4.39657982434451,36.8809993189424,0.119209888710537,4.16751629591481,Inf
Non-Dairy Cattle,1991,JPN,2897.8,172.477802627229,,,391.068301307787,0,4311.94506568073,1250655.15439233,3.80438477190399,2.49712259461103,0.983917323203274,0.00439248925073,0.3519077136368,0.24,0.014,0.011,0.00863262607748888,0.00968253431046625,0.00518843224050761,0.0148709665509739,1139.46358540954,5451.40865109027,1881.2232214405,5.15403622312465,,,4.81047227594112,Inf
Non-Dairy Cattle,1991,KAZ,7402.211,388.91,123.2354,6.5,341,0,9722.75,209586202,7.33,3.55,0.70918226704382,0.01421282326199,0.2,0.1,0.00998872674317,0.00749934934643,4.6809897312793,0.657956923145289,0.246990880241199,0.904947803386488,3117.09570090946,12839.8457009095,1734.59601474606,4.75231784861935,29.4539674952199,0.161347290458938,5.08679183209989,Inf
Non-Dairy Cattle,1991,LIE,3.361,0.15616946050863,111.992014331194,6.3241306253606,359.6341885,0,3.90423651271575,19403.959109237,0.02285616299027,0.00053224578008,0.000605896621032217,0.01831629203782,0.16768786961493,0.20608225026479,0.02482290909093,0.00750000000002,0.000558499199868819,0.000126922705189251,4.71288504966109e-05,0.000174051555685862,1.12887063544349,5.03310714815924,1497.50287062161,4.10274759074414,26.7667338267672,0.153277856659572,4.16396137660758,Inf
Non-Dairy Cattle,1991,LTU,1450.92102933911,77.6836628067649,126.65197437887,6.44534633850222,327.726537042485,0,1942.09157016912,14806324.372432,4.86017594425137,0.35297179439045,0.279546758706452,0.01899031018421,0.2,0.3,0.01,0.0075,0.441849088246519,0.0465341623133577,0.0523509326025274,0.0988850949158851,471.133714011558,2413.22528418068,1663.23682363326,4.55681321543358,30.2705483697109,0.15053619643023,5.07507520948065,Inf
Non-Dairy Cattle,1991,LUX,163.94,9.02124317219005,129.074486639108,6.5,430.061562156886,0,225.531079304751,3493983.72868855,1.04894476219842,0.05220733705991,0.0274892391955171,0.0088,0.18398092291585,0.24,0.014,0.0011,0.0483168035624359,0.0141421797232558,0.00144950410687308,0.0155916838301289,69.0179280220621,294.549007326813,1796.68785730641,4.92243248577099,30.8495426957716,0.159562575507665,4.17774573550701,Inf
Non-Dairy Cattle,1991,LVA,851.7,27.703594792846,85.8889649578437,5.55632851943173,297.206762944699,0,692.589869821149,9265627.82857022,0.96678514042048,0.083361636523,0.0432531463125746,0.01951117424656,0.2,0.23,0.01,0.0075,0.284088009962443,0.0291205446040778,0.0251164697210171,0.054237014325095,162.721691033199,855.311560854348,1004.24041429417,2.75134360080596,20.5279552958518,0.134029111090375,3.37892854235297,Inf
Non-Dairy Cattle,1991,MLT,12.3907098198815,0.56165797336988,106.324828249582,6.5,371.002309833065,0,14.041449334247,0,0.04654226253732,0.00983744524425,0.00355408118896586,0.004,0.21,0.24,0.005,0.011,0,0,0,0,5.15423144053133,19.1956807747783,1549.19944489201,4.24438204080003,25.4122438455023,0.167021144083317,4.17571374579603,Inf
Non-Dairy Cattle,1991,NLD,3209.906,131.165110144264,102.001555294336,6.09636671748679,273.776131168249,0,3279.12775360661,71813556.4,22.6131880847509,0.5740208139696,0.337783636616957,0.033,0.21,0.15,0.0106779661795,0.0075,3.72404585331429,0.253051499734709,0.126956108635714,0.380007608370424,2060.05535997561,5339.18311358222,1663.34562868265,4.55711131145932,24.3789568103097,0.186928068617446,6.07556846385722,Inf
Non-Dairy Cattle,1991,NOR,653.591838125007,32.19631703,113.605288977905,6.61834374619365,359.6341885,0,804.90792575,6722970.74149561,2.638846662,0.085600225,0.0464866182502411,0.0158460825405,0.17978039809342,0.22,0.01125204719906,0.00749999981883,0.167408606022595,0.0213712413708536,0.0174317022872262,0.0388029436580799,166.784087643413,971.692013393413,1486.69545228863,4.0731382254483,27.1523157212966,0.15001071242898,4.13391023386707,Inf
Non-Dairy Cattle,1991,NZL,4670.569,245.549765014279,123.865818956693,6.5,428.215543947826,0,6138.74412535697,316010951.73929,3.40343901805686,0,0,0.00443795993956,0.1,0.07192857030183,0.01,0.0075,2.20384048387045,0.496588638447456,0.267891830937434,0.76448046938489,969.645619521514,7108.38974487849,1521.95369448101,4.16973614926305,29.6046412420395,0.140847379813605,3.554176666381,Inf
Non-Dairy Cattle,1991,POL,4267,199.261043680605,109.536461044319,6.5,324.121162409187,0,4981.52609201512,40478063.5108643,9.60861500110932,1.43749098084836,1.30011736561463,0.01845596067238,0.2,0.3,0.01,0.0075,1.17395386153668,0.127216771034145,0.143118867413413,0.270335638447558,1486.42093326901,6467.94702528413,1515.80666165553,4.1528949634398,26.1798425058123,0.158629486121538,4.67666674520282,Inf
Non-Dairy Cattle,1991,PRT,997.666666666667,61.2392074418954,151.217522445265,6.33288955867406,398.503306638091,0,1530.98018604739,34583458,2.23774457704796,0.07640449666667,0.0392367184543538,0.01629015543774,0.14144583882238,0.3,0.01009494005395,0.0075,0.88529556719144,0.0775991530538813,0.1222772265,0.199876379553881,413.78593666237,1944.76612270976,1949.31452326404,5.34058773496997,36.1418552689448,0.147767393102227,4.89158933136369,Inf
Non-Dairy Cattle,1991,ROU,1873.0855,121.206379691896,152.8358800279,6.4375,338.242269239712,0,3030.1594922974,47477457.8915,4.7126109001228,0.26289535844,0.165126845270298,0.0148735413035,0.2,0.3,0.01,0.0075,1.10967674861121,0.149214867659,0.167866726116375,0.317081593775375,670.539875239942,3700.69936753734,1975.72367494027,5.41294157517883,36.5286520143166,0.148183447148757,5.84114953870558,Inf
Non-Dairy Cattle,1991,RUS,38346.786,1800.00422033713,110.104102484932,6.5,359.6341885,0,45000.1055084283,223791671.409285,176.844607290765,4.52190167105509,4.84502417688396,0.01783812062845,0.2,0.3,0.01,0.0075,6.27317873323628,0.70334525300061,0.791263409625686,1.4946086626263,9527.259728922,54527.3652373503,1421.95398689607,3.89576434766046,26.3155120661884,0.148040605778899,3.95388990359038,Inf
Non-Dairy Cattle,1991,SVK,1034.668,58.7554019832363,134.995688117062,6.5,328.380731428162,0,1468.88504958091,6073996.71865463,2.27972732295337,0.26089625832568,0.224982415811379,0.01600616742879,0.2,0.23695629182477,0.01,0.0075,0.152776498978254,0.0190897039729146,0.016962845495454,0.0360525494683686,258.056084403772,1726.94113398468,1669.07755336463,4.57281521469763,32.2647438138293,0.141727925722368,5.08275118977183,Inf
Non-Dairy Cattle,1991,SVN,278.208,14.3303990100597,113.330641571769,6.5,296.245039643406,0,358.259975251491,809712.6408,1.98893882975968,0.04755037552868,0.0405115977041383,0.01818274076721,0.21985620133761,0.3,0.01,0.0075,0.0231358207827991,0.00279746257027809,0.0028629125514,0.00566037512167809,84.5472051469061,442.807180398397,1591.64071629284,4.3606594966927,27.0866734158147,0.160989111868817,5.37271685024233,Inf
Non-Dairy Cattle,1991,SWE,1178.566,52.9774304,129.833756955486,5.23476664013725,359.6341885,0,1324.43576,19057796.7166666,2.53319620950858,0.24797714105213,0.103007948489456,0.01762960199838,0.172,0.17984152086525,0.01,0.0075,0.527970725984217,0.0515105019827617,0.0403941585048503,0.0919046604876121,352.646327089712,1677.08208708971,1422.98529491748,3.89858984908898,31.0310126566649,0.125635276303225,3.95675756204552,Inf
Non-Dairy Cattle,1991,TUR,5853.923,251.563752694572,100.799878038164,6.5,185.30006395711,0,6289.09381736431,43076889.3477856,5.853923,0.88846084279808,0.38952500475489,0.01203804448416,0.2,0.015,0.01,0.0075,0.814882373183813,0.135384509378755,0.00761537865255495,0.14299988803131,812.636771412891,7101.7305887772,1213.15749947124,3.32371917663354,24.0917490530985,0.137960891478158,6.54698910277786,Inf
Non-Dairy Cattle,1991,USA,91178.094941027,5091.50245652346,139.536517908904,6.21925247360882,382.094660372729,0,127287.561413086,3581767828.09618,70.4433060308744,27.3291850304346,3.37215703141797,0.00911054455361,0.23065702970397,0.10303421170937,0.01,0.0075,51.2786298805899,12.9825131592814,4.34945450532064,17.331967664602,31356.0406536711,158643.602066758,1739.93108947238,4.76693449170516,33.3500281809043,0.142936445685963,4.55366502053471,Inf
Non-Dairy Cattle,1992,AUS,22825.894,1179.51203450128,126.320536851074,6.19797123051006,363.946092471059,0,29487.8008625319,802503921.859254,102.140466528792,0.320464798224728,0.074472557577661,0.004,0.21,0.24,0.0026864635673183,0.0109847166856052,5.04431036597245,0.711446191072629,3.32461921466813,4.03606540574076,5377.15497521946,34864.9558377514,1527.43002476711,4.18473979388249,30.1913328993962,0.138607321771017,4.1968578763861,Inf
Non-Dairy Cattle,1992,AUT,1559.009,71.9203948883545,123.979980792444,5.26442124257498,333.602606753619,0,1798.00987220886,6748771.64613569,6.15186128802235,0.53224370861257,0.154480312325785,0.01855927296283,0.16024763590018,0.15154,0.01,0.0075,0.196825035226977,0.0169946024525107,0.0120533543655101,0.0290479568180208,425.750442069598,2223.76031427846,1426.39350656632,3.90792741525021,29.631926575632,0.131882326492531,4.27572650120142,Inf
Non-Dairy Cattle,1992,BEL,2453.776,107.12790745596,113.135995842846,6.1,423.066808461734,0,2678.19768639901,40783759.4891096,7.47620151568494,1.395215873302,0.237167559382834,0.01969958906465,0.1573712309415,0.3,0.01,0.00750003105949,1.26252233241668,0.100857278236365,0.144200318220086,0.245057596456452,1122.6141196364,3800.81180603541,1548.96445561266,4.24373823455523,27.0401519700875,0.15694210000187,3.6612762443943,Inf
Non-Dairy Cattle,1992,BGR,798.382,43.8118654203714,128.718199293776,6.5,297.759794799063,0,1095.29663550929,8379048.50700026,6.53404617723313,0.2717992725811,0.206910650945696,0.01202474055123,0.2,0.3,0.01,0.0075,0.158330675427334,0.0263341524505722,0.0296259215068938,0.055960073957466,369.865354958484,1465.16199046777,1835.16410749211,5.02784686984141,30.7643879765239,0.163430745759614,6.16323674165123,Inf
Non-Dairy Cattle,1992,BLR,4224.4,180.452265892014,108.547133622181,6.5,291,0,4511.30664730036,36924614.4645,7.19616683979462,0.9443995894575,0.771027233270967,0.0194385515718,0.2,0.3,0.01,0.0075,1.12791017827245,0.116048788317,0.130554886856625,0.246603675173625,1100.70649249488,5612.01313979524,1328.47579296355,3.63965970674946,25.9433875770032,0.140292384560285,4.56520891052768,Inf
Non-Dairy Cattle,1992,CAN,11176.0011822288,777.681546718901,173.707249563749,5.84722675243609,390.59051404415,0,19442.0386679725,224117026.604383,35.2177335194217,7.21608365113955,1.04083376953188,0.00184748843241,0.19466221104204,0.18764963309643,0.00835935364588,0.0075,0.650655679390706,0.573091342397893,0.495653845652923,1.06874518805082,3853.3861878432,23295.4248558157,2084.41503145672,5.71072611358004,41.5170290544333,0.137551415494897,5.3365736148449,Inf
Non-Dairy Cattle,1992,CHE,1019.1,41.623762936268,106.047040735953,5.8573023724452,283.492614459994,0,1040.5940734067,5843395.1188,4.6608315815349,0.1565214940804,0.176768559020468,0.00572224541509,0.172899313,0.20608225,0.02482490909182,0.01100000000273,0.0525443928854626,0.0394131215801011,0.0208158030994918,0.0602289246795929,249.447673996818,1290.04174740352,1265.86374978267,3.46811986241827,25.3458510363177,0.136831856916102,4.46524419055476,Inf
Non-Dairy Cattle,1992,CYP,31.916,1.8192,,,365.1847693,0,45.48,0,0.2722716362952,0.01096444201757,0.00615668114692721,0.004,0.2,0,0.01,0.00225,0,0,0,0,11.9088856104002,57.3888856104002,1798.12274753729,4.92636369188299,,,4.92387114332287,Inf
Non-Dairy Cattle,1992,CZE,1943.3,94.902385451929,123.008210682729,5.55843153398858,327.817629804971,0,2372.55963629823,10885273.8099326,10.6097101471757,0.61988842956857,0.506698950948893,0.01858206758483,0.2,0.3,0.00999999999994,0.0075,0.31785426139586,0.0342108605452972,0.0384872181136903,0.0726980786589875,717.350390409942,3089.91002670817,1590.03243282466,4.35625324061552,29.399667945203,0.148173552461034,4.85035668695007,Inf
Non-Dairy Cattle,1992,DEU,10842.158,478.359502008974,102.53724,6.56027,322.7,0,11958.9875502244,67193999.45294,83.5450672345163,2.769836825352,1.00331257150844,0.01903331992047,0.19804,0.3,0.01,0.00749999981818,2.00973911022295,0.209111565954661,0.237578778020495,0.446690343975155,3945.04117847835,15904.0287287027,1466.86930117627,4.01882000322266,24.5069885277247,0.16398669296622,4.5456129568524,Inf
Non-Dairy Cattle,1992,DNK,1478.179,49.9669306566845,257.4286345306,6.3,365.1847693,0,1249.17326641711,16461491.6699016,19.9660365667316,0.43943279548408,0.0972207127572984,0.00413640969498,0.16646124993743,0.32163518167694,0.01,0.00794710919845,0.107000887301336,0.0430602932446722,0.0661205655709382,0.10918085881561,723.495819967071,1972.66908638418,1334.52652647899,3.65623705884654,61.5269202989006,0.0594249970758227,3.65438714499802,Inf
Non-Dairy Cattle,1992,ESP,3519.09600129851,205.493136473,146.985580628573,6.05708653642293,426.104565853645,0,5137.328411825,120315744.363567,16.735655119,0.529850792,0.345118288794385,0.00307660735051,0.22267686518078,0.07651657487973,0.00999999999205,0.00750000000348,0.581686762628765,0.421009800600273,0.108501037861979,0.529510838462252,1010.26904917685,6147.59746100185,1746.92519292837,4.78609641898183,35.1303968997545,0.136238040026678,4.09975703834253,Inf
Non-Dairy Cattle,1992,EST,359.7,15.1677711173319,116.514064468105,5.55656936335836,224.395679733111,0,379.194277933297,2972662.32642257,0.56749519435665,0.05380587734213,0.0193365796435851,0.0183501046718,0.2,0.3,0.01,0.0075,0.0857193304687824,0.0093426530258995,0.0105104846541369,0.0198531376800364,67.4444275490074,446.638705482304,1241.69781896665,3.40191183278534,27.847529748591,0.122162068359312,5.53351927471815,Inf
Non-Dairy Cattle,1992,EUA,70597.58718,3203.811997,121.9507788,6.143723113,365.1847693,0,80095.299925,1345825232,373.0162788,17.8951568,13.5268895329509,0.0112166213564,0.21,0.21,0.00975584849325,0.00810726251199,23.7216760616521,4.33279013038906,3.60061628885767,7.93340641924673,28122.3913565272,108217.691281527,1532.88087602213,4.19967363293735,29.1469356596558,0.144086283442495,4.19754876130354,Inf
Non-Dairy Cattle,1992,FIN,845,34.1558157866207,94.8127844832215,6.5,287.251392623868,0,853.895394665519,4610796.63266174,3.37408320208477,0.18975160875569,0.0918163369670742,0.01768881956368,0.07754204381732,0.144,0.01014164616545,0.011,0.128165006639964,0.00569791951609771,0.0114769315039283,0.017174851020026,211.57060546018,1065.4660001257,1260.9065090245,3.45453838088903,22.6607993506744,0.152445565905698,4.38955751443666,Inf
Non-Dairy Cattle,1992,FRA,16152.7182164502,846.403339040908,123.6990834,6.4271568781,436.92277938,0,21160.0834760227,626638427.56,73.6004262495308,4.67962111105891,1.52768951293258,0.00438651357037,0.11701578575,0.13541741417,0.00750098743461,0.01100000000003,4.31947680403998,0.864319995120042,1.46682691615362,2.33114691127366,5671.6750893512,26831.7585653739,1661.1296133457,4.55104003656355,29.5647904875717,0.153934459250665,3.80188374637473,Inf
Non-Dairy Cattle,1992,GBR,9157.09287753333,475.539591294,95.2720227312143,8.31066888457201,373.774081175724,0,11888.48978235,176265271.28239,59.6202012554963,5.02821646161686,0.766568175891882,0.00330257093807,0.03702942156576,0.1803893985163,0.01399999999964,0.00750000000042,0.914773455087243,0.143594022826118,0.374743123869597,0.518337146695715,3644.41781269634,15532.9075950463,1696.27061806437,4.6473167618202,22.7705599261985,0.204093214083562,4.53822430043484,Inf
Non-Dairy Cattle,1992,GRC,446.266,25.8986957633885,136.126613767815,6.5,380.870691471006,0,647.467394084712,7165495.0983,1.50781434018434,0.109188496736,0.0470617347491661,0.01042021200149,0.2,0.3,0.01,0.0075,0.117332251174165,0.0225201274518,0.025335143383275,0.047855270835075,133.483809045942,780.951203130654,1749.9679633462,4.79443277629095,32.5350415315046,0.147362122517912,4.59465115729288,Inf
Non-Dairy Cattle,1992,HRV,230.192430726493,14.2848338168169,160.373891205079,6.5,195.845654352092,0,357.120845420422,296111.414513708,1.69440289088066,0.03420086837633,0.0356352411517646,0.01353211116974,0.2,0.3,0.01,0.0075,0.00629673405401615,0.000930635874185939,0.00104696535845918,0.00197760123264512,65.6369848268137,422.757830247236,1836.54097101717,5.03161909867718,38.3302799247322,0.131270084866523,9.37749156136716,Inf
Non-Dairy Cattle,1992,HUN,833.875,43.4107943020113,132.419263938657,6.3174729067796,321.796314493586,0,1085.26985755028,5673366.48808224,7.66349404007328,0.35171201896482,0.109308534233738,0.013323691212,0.13892387679737,0.3,0.01,0.0075,0.118784573630983,0.0123854667674047,0.0200594029400051,0.0324448697074098,374.037849969843,1459.30770752012,1750.03172840069,4.79460747507038,31.6489636564669,0.151493348316658,5.43832122861547,Inf
Non-Dairy Cattle,1992,IRL,5711.35,245.724877372466,128.674941691024,6.3,372.298738476893,0,6143.12193431164,192619814.16108,27.1498495862103,0.72492101729062,0.594671188899964,0.00752396459495,0.08300066524137,0.1,0.014,0.011,2.27741589748171,0.351726599708851,0.332957107335581,0.684683707044433,1954.69039924884,8097.81233356048,1417.84557653803,3.88450842887132,30.7540491613345,0.126308845007477,3.80835450138393,Inf
Non-Dairy Cattle,1992,ISL,45.675,2.18013203080476,111.96007667614,6.5,294.287085933224,0,54.503300770119,421206.960246248,0.57203455195551,0.00182884382145,0.00591971447664268,0.01146563020103,0.148574332138,0.3,0.00999999999995,0.0075,0.00758906224101682,0.000983408529873795,0.00148926746658495,0.00247267599645874,19.6083321664871,74.1116329366061,1622.58638065914,4.44544213879216,26.7591005440106,0.166128234821673,5.51361734244538,Inf
Non-Dairy Cattle,1992,ITA,5425.617,245.226833537416,153.557463007136,4.17305131810614,383.742635599711,0,6130.6708384354,7152354.16,58.5511682365464,2.11283739749107,1.26505081492176,0.01111007110271,0.23772298798051,0.27268517949223,0.01,0.0075,0.124870685137571,0.0267186700315862,0.0229861615253867,0.0497048315569729,2522.41339718766,8653.08423562305,1594.85718133496,4.36947172968483,36.7011144854532,0.119055559781889,4.15605938298341,Inf
Non-Dairy Cattle,1992,JPN,2956.2,175.20533088249,,,390.906856084177,0,4380.13327206226,1269704.77173317,3.86091939013901,2.53519314113611,0.997496766101802,0.00439552120029,0.35135920291434,0.24,0.014,0.011,0.00877016523784111,0.00981469404371941,0.00526746093873304,0.0150821549824525,1156.37256853602,5536.50584059828,1872.84549103521,5.13108353708276,,,4.79102748362109,Inf
Non-Dairy Cattle,1992,KAZ,7220.868,356.64,115.8425,6.5,314,0,8916,188258860,6.72,3.19,0.621965199897505,0.01399466399029,0.2,0.1,0.00998963394119,0.00751669358524,4.14011633969222,0.591057373526946,0.222370368837036,0.813427742363982,2780.1217660222,11696.1217660222,1619.766732479,4.43771707528494,27.6870219885277,0.160281487735436,5.15849277859555,Inf
Non-Dairy Cattle,1992,LIE,3.266,0.15199739312235,112.296172879934,6.31652823021721,365.1847693,0,3.79993482805875,19517.8922009107,0.02191170187624,0.00051819578798,0.00059183362009647,0.01831461388025,0.16858604320298,0.20608225026479,0.02482490909091,0.00750000000001,0.000561727036225179,0.000128362109190762,4.74055742112226e-05,0.000175767683401984,1.09835473696168,4.89828956502043,1499.78247551146,4.10899308359305,26.8394294646115,0.153095396048223,4.10691409279281,Inf
Non-Dairy Cattle,1992,LTU,1192.38511005061,63.7679508243068,126.536345508302,6.44381307667235,323.873980284235,0,1594.19877060767,11993482.9610313,4.05085479631153,0.28471308487522,0.222546340891008,0.01884628165349,0.2,0.3,0.01,0.0075,0.355194019541317,0.0376938035918127,0.0424055290407892,0.0800993326326019,382.152097733952,1976.35086834162,1657.47697759974,4.54103281534176,30.2429124063819,0.150151967982538,5.11766019655276,Inf
Non-Dairy Cattle,1992,LUX,158.225,8.76019553701952,129.866651696003,6.5,432.00742613367,0,219.004888425488,3442776.15836582,1.00900791043808,0.04971121319001,0.0266516452736842,0.0088,0.18340404650385,0.24,0.014,0.0011,0.0476086760185446,0.013891219730328,0.00142826028055634,0.0153194800108843,66.7339200799027,285.738808505391,1805.90177598604,4.94767609859188,31.0388746883372,0.159402560443049,4.18025632602728,Inf
Non-Dairy Cattle,1992,LVA,662.6,21.058498395949,83.9326528665001,5.55604814367642,294.062782976155,0,526.462459898726,6282291.69157629,0.76529730545817,0.0710637912153,0.0358510674093931,0.01941053627252,0.2,0.23,0.01,0.0075,0.191624165470403,0.0197443453163826,0.01702949783538,0.0367738431517626,119.055667076018,645.518126974744,974.219932047606,2.66909570424002,20.0603854843451,0.133053061533785,3.31296576257528,Inf
Non-Dairy Cattle,1992,MLT,12.4069100666209,0.56174297871586,106.20206620719,6.5,370.454170595533,0,14.0435744678965,0,0.04647944565956,0.00983953105059,0.003542998158127,0.004,0.21,0.24,0.005,0.011,0,0,0,0,5.14997984568667,19.1935543135832,1547.0051939218,4.23837039430629,25.3829030131908,0.166977370244205,4.17596916626656,Inf
Non-Dairy Cattle,1992,NLD,3144.348,131.207453432713,104.233262695705,6.09113294192339,274.611333693026,0,3280.18633581782,69633498.6,22.3067553132347,0.56102884791503,0.335532802134165,0.033,0.21,0.14,0.01081621598219,0.0075,3.61099428454286,0.248546416949531,0.11489527269,0.363441689639531,2009.22617485188,5289.41251066971,1682.19691671205,4.60875867592343,24.9123476806177,0.184998970591163,6.12573739797823,Inf
Non-Dairy Cattle,1992,NOR,668.018004071544,32.96566285,113.940649822932,6.61111916490894,365.1847693,0,824.14157125,6938786.82564702,2.755492716,0.088348103,0.0478448280224424,0.01586797222865,0.17961311914948,0.22,0.01125488722559,0.00749999981843,0.173021320449826,0.0220423245665255,0.0179912825480849,0.0400336071146104,172.96317975889,997.10475100889,1492.63155323895,4.08940151572314,27.2324688869339,0.150166388978607,4.08733243749481,Inf
Non-Dairy Cattle,1992,NZL,4676.496,249.692729447866,125.763771639191,6.5,423.457920354574,0,6242.31823619665,321664820.419086,3.4677452331057,0,0,0.00451992054784,0.1,0.07194197725911,0.01,0.0075,2.28469910637491,0.505473289229992,0.272735609091537,0.77820889832153,999.440216227183,7241.75845242383,1548.54370717388,4.24258549910653,30.0582628200744,0.141145399004001,3.65690103488262,Inf
Non-Dairy Cattle,1992,POL,3964,183.226935130307,108.421302151413,6.5,329.051463168517,0,4580.67337825767,36352960.0749748,8.7919215719748,1.33016471831381,1.20853096308011,0.01863833058337,0.2,0.3,0.01,0.0075,1.06473476616796,0.114252160235635,0.128533680265089,0.242785840500725,1365.97049314203,5946.64387139969,1500.16242971738,4.11003405402022,25.9133131337029,0.158607046224232,4.55905108359632,Inf
Non-Dairy Cattle,1992,PRT,986,60.2377640987511,150.723959569496,6.33048953523808,396.673767688253,0,1505.94410246878,34249044,2.21085496401824,0.07346394,0.0378281898586638,0.01625247139527,0.1415726655092,0.3,0.01009288142948,0.0075,0.874706812454112,0.0769020078071704,0.121094834142857,0.197996841950028,408.102117810771,1914.04622027955,1941.2233471395,5.31842012914932,36.0238909104914,0.147635915908251,4.89375276427433,Inf
