Country,Year,Cattle Type,Population,GE,Ym,IEF,CH4.kt,Type.A,Total.Pop,Share.Pop,Weight,Milk Yield,DE
EST,2009,growing cattle,111.4,104.18749139424992,5.52704219030521,35.54017400442567,3.95917538409302,Non-Dairy Cattle,138,0.807246376811594,181.93,NO,60.7
EST,2010,mature dairy cattle,96.5,329.22530530657195,6.5,140.3570596298,13.5444562542757,Dairy Cattle,96.5,1,603.99,19.24,65.7
EST,2010,other mature cattle,29.4,213.54977766120916,6.5,91.04166172528605,2.67662485472341,Non-Dairy Cattle,139.8,0.210300429184549,550.0,NO,62.2
EST,2010,growing cattle,110.4,100.28607713265906,5.53147644927536,34.24355661106114,3.78048864986115,Non-Dairy Cattle,139.8,0.789699570815451,181.93,NO,62.1
EST,2011,mature dairy cattle,96.2,333.25738390055363,6.5,142.07603653262578,13.6677147144386,Dairy Cattle,96.2,1,607.11,19.64,65.7
EST,2011,other mature cattle,32.2,211.1086022919033,6.5,90.00092703280156,2.89802985045621,Non-Dairy Cattle,142.1,0.226600985221675,550.0,NO,62.2
EST,2011,growing cattle,109.9,99.42092076941623,5.52707006369427,33.8546458657879,3.72062558065009,Non-Dairy Cattle,142.1,0.773399014778325,181.93,NO,62.1
EST,2012,mature dairy cattle,96.8,341.38493224838595,6.5,145.54101559016942,14.0883703091284,Dairy Cattle,96.8,1,610.28,20.62,65.7
EST,2012,other mature cattle,34.2,212.07414691440624,6.5,90.41256308255673,3.09210965742344,Non-Dairy Cattle,149.2,0.229222520107239,550.0,NO,62.2
EST,2012,growing cattle,115,99.90400852032722,5.53065217391304,34.04991858294548,3.91574063703873,Non-Dairy Cattle,149.2,0.770777479892761,181.93,NO,62.1
EST,2013,mature dairy cattle,97.9,352.50415875270886,6.5,150.28142257696322,14.7125512702847,Dairy Cattle,97.9,1,613.43,21.89,65.7
EST,2013,other mature cattle,39.2,209.3746254587125,6.5,89.26168893096046,3.49905820609365,Non-Dairy Cattle,163.5,0.239755351681957,550.0,NO,62.2
EST,2013,growing cattle,124.3,99.30085450435581,5.53127514078842,33.80675264612164,4.20217935391292,Non-Dairy Cattle,163.5,0.760244648318043,181.93,NO,62.1
EST,2014,mature dairy cattle,95.6,359.1429633691263,6.5,153.11171259537238,14.6374797241176,Dairy Cattle,95.6,1,616.47,22.56,65.7
EST,2014,other mature cattle,42,209.2560709202114,6.5,89.21114613804143,3.74686813779774,Non-Dairy Cattle,169.1,0.248373743347132,550.0,NO,62.2
EST,2014,growing cattle,127.1,98.67342803771217,5.51298190401259,33.48429196751267,4.25585350907086,Non-Dairy Cattle,169.1,0.751626256652868,181.93,NO,62.1
EST,2015,mature dairy cattle,90.6,340.9935483569872,6.5,145.37415875596577,13.1708987832905,Dairy Cattle,90.6,1,619.51,23.13,68.9
EST,2015,other mature cattle,42.7,206.88212195111493,6.5,88.1990717572363,3.76610036403399,Non-Dairy Cattle,165.6,0.257850241545894,550.0,NO,62.3
EST,2015,growing cattle,122.9,94.19612690390825,5.52685109845403,31.84025415732531,3.91316723593528,Non-Dairy Cattle,165.6,0.742149758454106,181.93,NO,63.3
EST,2016,mature dairy cattle,86.1,352.13662305522024,6.5,150.12473282991985,12.9257394966561,Dairy Cattle,86.1,1,622.63,24.32,68.9
EST,2016,other mature cattle,44.1,208.49864563590657,6.5,88.88823661656554,3.91997123479054,Non-Dairy Cattle,162.1,0.272054287476866,550.0,NO,62.3
EST,2016,growing cattle,118,94.27714645923687,5.51949152542373,31.82967475963407,3.75590162163682,Non-Dairy Cattle,162.1,0.727945712523134,181.93,NO,63.3
EST,2017,mature dairy cattle,86.4,357.5704676456791,6.5,152.44131796754166,13.1709298723956,Dairy Cattle,86.4,1,625.88,25.09,68.9
EST,2017,other mature cattle,45.1,207.8761274190268,6.5,88.62284138394257,3.99689014641581,Non-Dairy Cattle,164.5,0.274164133738602,550.0,NO,62.3
EST,2017,growing cattle,119.4,93.30485508215702,5.50240787269682,31.25355255744966,3.73167417535949,Non-Dairy Cattle,164.5,0.725835866261398,181.93,NO,63.3
EST,2018,mature dairy cattle,85.2,360.26210454058275,6.5,153.58883073181104,13.0857683783503,Dairy Cattle,85.2,1,629.25,25.44,68.9
EST,2018,other mature cattle,46.9,208.4891859861214,6.5,88.88420372903369,4.16866915489168,Non-Dairy Cattle,166.7,0.281343731253749,550.0,NO,62.3
EST,2018,growing cattle,119.8,93.34629256324851,5.49760016694491,31.22573793152379,3.74084340419655,Non-Dairy Cattle,166.7,0.718656268746251,181.93,NO,63.3
EST,2019,mature dairy cattle,85,368.2132485672715,6.5,156.97860417355764,13.3431813547524,Dairy Cattle,85,1,632.55,26.39,68.9
EST,2019,other mature cattle,48.2,206.92728452792082,6.5,88.21832570395166,4.25212329893047,Non-Dairy Cattle,168.9,0.285375962107756,550.0,NO,62.3
EST,2019,growing cattle,120.7,93.09882074369858,5.49847763048882,31.15490138259097,3.76039659687873,Non-Dairy Cattle,168.9,0.714624037892244,181.93,NO,63.3
EST,2020,mature dairy cattle,84.3,366.4650735984223,6.5,156.23331304802372,13.1704682899484,Dairy Cattle,84.3,1,635.88,27.24,70.2
EST,2020,other mature cattle,47.5,202.3095926495603,6.5,86.24968707297053,4.0968601359661,Non-Dairy Cattle,169,0.281065088757396,550.0,NO,63.0
EST,2020,growing cattle,121.5,93.80160411126026,5.48755144032922,31.60183593593638,3.83962306621627,Non-Dairy Cattle,169,0.718934911242604,181.93,NO,64.4
EST,2021,mature dairy cattle,83.7,367.32250759598935,6.5,156.5988588088913,13.1073244823042,Dairy Cattle,83.7,1,636.32,27.3,70.2
EST,2021,other mature cattle,47.4,205.22440222879615,6.5,87.49234398702932,4.14713710498519,Non-Dairy Cattle,167.1,0.283662477558348,550.0,NO,63.0
EST,2021,growing cattle,119.7,96.22426849935479,5.51978696741855,32.89710174141028,3.93778307844681,Non-Dairy Cattle,167.1,0.716337522441652,181.93,NO,64.5
EUA,1990,dairy cattle,36429.99485,240.972618,6.51326795,102.95257362629025,3750.561727,Dairy Cattle,36429.99485,1,588.8123649,11.25439719,68.0689771
EUA,1990,non-dairy cattle,77462.47843,119.2890203,6.163206842,44.2440122684311,3427.250846,Non-Dairy Cattle,77462.47843,1,354.8136426,5.874881287,69.40569763
EUA,1991,dairy cattle,33710.19173,243.2940779,6.5004396,103.76865332056065,3498.061199,Dairy Cattle,33710.19173,1,588.4364897,11.62414998,68.15035763
EUA,1991,non-dairy cattle,73890.95589,121.0463442,6.137586096,44.97715045055699,3323.40464,Non-Dairy Cattle,73890.95589,1,359.6341885,5.886685157,69.61932804
EUA,1992,dairy cattle,31482.10736,246.0090883,6.491735976,104.82296185778587,3300.047739,Dairy Cattle,31482.10736,1,590.5414983,11.95561589,68.35009647
EUA,1992,non-dairy cattle,70597.58718,121.9507788,6.143723113,45.38132427715074,3203.811997,Non-Dairy Cattle,70597.58718,1,365.1847693,5.910695056,69.84534488
EUA,1993,dairy cattle,30295.39229,248.7679192,6.484972897,105.9061146423597,3208.467289,Dairy Cattle,30295.39229,1,593.7436627,12.21592579,68.46124359
EUA,1993,non-dairy cattle,67847.59459,122.9776345,6.153008089,46.02761564166457,3122.863006,Non-Dairy Cattle,67847.59459,1,370.0012637,5.893053879,70.04352263
EUA,1994,dairy cattle,29367.34209,252.6922191,6.482957976,107.54970423678544,3158.448956,Dairy Cattle,29367.34209,1,594.7800873,12.65906965,68.56771275
EUA,1994,non-dairy cattle,67349.14305,123.1197683,6.161361838,45.97555080546789,3096.413948,Non-Dairy Cattle,67349.14305,1,372.1374006,5.857902327,70.18544623
EUA,1995,dairy cattle,28598.25034,257.0464739,6.479318584,109.36978541743893,3127.784503,Dairy Cattle,28598.25034,1,595.7282703,13.08025044,68.67300586
EUA,1995,non-dairy cattle,67429.35424,123.2053863,6.152080273,46.20950116042517,3115.876823,Non-Dairy Cattle,67429.35424,1,373.2517179,5.828033944,70.27288293
EUA,1996,dairy cattle,28021.96757,259.6885808,6.473737059,110.42057590247936,3094.201797,Dairy Cattle,28021.96757,1,596.802983,13.36874217,68.79811066
EUA,1996,non-dairy cattle,67715.53405,123.6779359,6.159034198,46.45000512995289,3145.386904,Non-Dairy Cattle,67715.53405,1,375.0131009,5.808841414,70.26249086
EUA,1997,dairy cattle,27454.77192,261.7938478,6.464101982,111.15333843938923,3051.689555,Dairy Cattle,27454.77192,1,596.2791253,13.61387703,68.82457309
EUA,1997,non-dairy cattle,66950.17097,123.9334644,6.162297674,46.42290268971362,3108.021272,Non-Dairy Cattle,66950.17097,1,375.4118961,5.840255313,70.33196605
EUA,1998,dairy cattle,27132.6565,265.0965138,6.446184856,112.25774752280522,3045.850903,Dairy Cattle,27132.6565,1,598.363653,13.94163711,68.84775607
EUA,1998,non-dairy cattle,65354.72616,124.0897919,6.159848465,46.72243154266168,3053.531719,Non-Dairy Cattle,65354.72616,1,377.223702,5.85757544,70.4900657
EUA,1999,dairy cattle,26499.96988,266.4654423,6.444583526,112.82171762981642,2989.772119,Dairy Cattle,26499.96988,1,600.6503125,14.19470719,68.93736363
EUA,1999,non-dairy cattle,64879.11932,124.9472212,6.155576098,47.23595865850912,3064.627398,Non-Dairy Cattle,64879.11932,1,380.1624571,5.774833525,70.52508667
EUA,2000,dairy cattle,25471.6098,269.638501,6.439065299,114.09935299809753,2906.294198,Dairy Cattle,25471.6098,1,603.4329911,14.62634438,69.08858831
EUA,2000,non-dairy cattle,64872.53941,125.0058613,6.156474207,47.45910822978218,3078.792869,Non-Dairy Cattle,64872.53941,1,381.1261749,5.739516836,70.61384806
EUA,2001,dairy cattle,25208.88039,272.3185051,6.428571193,115.04920469020482,2900.26164,Dairy Cattle,25208.88039,1,605.7601114,14.85836068,69.22399421
EUA,2001,non-dairy cattle,64055.18399,125.6839462,6.161884821,47.99508946036203,3074.334286,Non-Dairy Cattle,64055.18399,1,383.0954215,5.720039559,70.68604863
EUA,2002,dairy cattle,24508.24858,275.270932,6.424263838,116.23389756723284,2848.689255,Dairy Cattle,24508.24858,1,606.6037782,15.25334365,69.30283937
EUA,2002,non-dairy cattle,62524.86608,125.7449953,6.161714969,48.02883825704949,3002.99668,Non-Dairy Cattle,62524.86608,1,382.8004381,5.707910983,70.62127587
EUA,2003,dairy cattle,24109.77681,278.581,6.412176036,117.3901838372099,2830.251132,Dairy Cattle,24109.77681,1,605.6573963,15.57698414,69.32418005
EUA,2003,non-dairy cattle,61529.2063,126.1873768,6.154091594,48.10606138112983,2959.927775,Non-Dairy Cattle,61529.2063,1,383.9270628,5.700875584,70.62671215
EUA,2004,dairy cattle,23479.19935,280.2710097,6.384628513,117.56168593542779,2760.25426,Dairy Cattle,23479.19935,1,606.1454424,15.86536709,69.58431586
EUA,2004,non-dairy cattle,60872.08985,126.254966,6.148477218,48.12197179722753,2929.284991,Non-Dairy Cattle,60872.08985,1,384.5887868,5.680108337,70.66283969
EUA,2005,dairy cattle,23169.95845,283.876583,6.374346142,118.90781491669013,2755.089131,Dairy Cattle,23169.95845,1,608.8714699,16.21535016,69.64602035
EUA,2005,non-dairy cattle,60724.76055,125.7656428,6.142277303,47.96740042476792,2912.808905,Non-Dairy Cattle,60724.76055,1,382.0205913,5.715647938,70.76652648
EUA,2006,dairy cattle,22724.64671,285.5275925,6.361078397,119.35647187889768,2712.333656,Dairy Cattle,22724.64671,1,610.0178096,16.47196759,69.74959503
EUA,2006,non-dairy cattle,60839.16878,126.3713651,6.143492469,48.2003523191462,2932.46937,Non-Dairy Cattle,60839.16878,1,383.7436824,5.706959266,70.67294503
EUA,2007,dairy cattle,22471.9538,287.6929595,6.349579041,120.03074788272305,2697.325421,Dairy Cattle,22471.9538,1,611.0642266,16.68041501,69.82929375
EUA,2007,non-dairy cattle,61637.46947,126.6948097,6.14130781,48.21410049039121,2971.795147,Non-Dairy Cattle,61637.46947,1,385.3743424,5.653902431,70.66136289
EUA,2008,dairy cattle,22454.0526,288.9418098,6.346843149,120.44572247951356,2704.494588,Dairy Cattle,22454.0526,1,610.6245581,16.92731056,69.99312684
EUA,2008,non-dairy cattle,61571.17241,126.7269287,6.148015344,48.26001621689763,2971.425779,Non-Dairy Cattle,61571.17241,1,385.6639983,5.680145459,70.76316603
EUA,2009,dairy cattle,22090.77667,289.5499856,6.333749578,120.45762101310493,2661.002404,Dairy Cattle,22090.77667,1,610.7082746,17.05987296,70.09819299
EUA,2009,non-dairy cattle,61218.66477,127.1320098,6.155823121,48.36132658435307,2960.61584,Non-Dairy Cattle,61218.66477,1,388.4128463,5.685959724,70.697377
EUA,2010,dairy cattle,21546.76581,294.6612973,6.313679605,122.1615032256203,2632.185301,Dairy Cattle,21546.76581,1,612.4308158,17.61848586,70.42599718
EUA,2010,non-dairy cattle,60587.27908,127.4459773,6.148978811,48.37679190263449,2931.018192,Non-Dairy Cattle,60587.27908,1,390.7596913,5.629130072,70.97363434
EUA,2011,dairy cattle,21357.88885,298.1742157,6.302985593,123.43635452527415,2636.33994,Dairy Cattle,21357.88885,1,612.563606,18.03789667,70.52660131
EUA,2011,non-dairy cattle,59664.19134,127.2646861,6.144167874,48.1748786574604,2874.315178,Non-Dairy Cattle,59664.19134,1,389.1152954,5.623217918,70.96123206
EUA,2012,dairy cattle,21446.46106,298.9563236,6.294850774,123.60055766701865,2650.794547,Dairy Cattle,21446.46106,1,612.1084298,18.0626489,70.51042885
EUA,2012,non-dairy cattle,59606.49958,127.8893459,6.155334388,48.38385237048338,2883.992076,Non-Dairy Cattle,59606.49958,1,388.6082855,5.666758673,71.09404312
EUA,2013,dairy cattle,21594.92952,298.9706706,6.292254637,123.56546579736185,2668.387525,Dairy Cattle,21594.92952,1,611.977528,18.0950578,70.59319536
EUA,2013,non-dairy cattle,60168.6433,127.7807544,6.151285364,48.20332897550974,2900.328907,Non-Dairy Cattle,60168.6433,1,388.7957708,5.693139118,71.17575859
EUA,2014,dairy cattle,21641.76958,303.2167785,6.279175641,125.07340303176817,2706.809769,Dairy Cattle,21641.76958,1,611.9259139,18.66956345,70.69053631
EUA,2014,non-dairy cattle,60893.26102,127.1541224,6.154082942,47.94228473067249,2919.362058,Non-Dairy Cattle,60893.26102,1,388.9681685,5.648165385,71.18372036
EUA,2015,dairy cattle,21637.55229,306.398027,6.268364561,126.16701396773377,2729.945362,Dairy Cattle,21637.55229,1,612.4941488,19.06910979,70.8162173
EUA,2015,non-dairy cattle,61356.18717,127.5129208,6.150172319,48.0632116338855,2948.975409,Non-Dairy Cattle,61356.18717,1,389.0241287,5.625029097,71.32244692
EUA,2016,dairy cattle,21582.3808,307.7020061,6.264031629,126.65101294107461,2733.43039,Dairy Cattle,21582.3808,1,612.2509161,19.24273542,70.94307725
EUA,2016,non-dairy cattle,62007.25702,127.2972925,6.140105584,47.82758106915532,2965.657112,Non-Dairy Cattle,62007.25702,1,388.49108,5.626753184,71.44735273
EUA,2017,dairy cattle,21389.74154,310.8169736,6.260596526,127.8269232887608,2734.184851,Dairy Cattle,21389.74154,1,615.5882245,19.59952278,71.08074478
EUA,2017,non-dairy cattle,61873.20815,128.148565,6.140162017,47.96755375614057,2967.906438,Non-Dairy Cattle,61873.20815,1,391.5076013,5.628751195,71.50522073
EUA,2018,dairy cattle,21081.26514,314.3216768,6.241296737,128.81303550646393,2715.541755,Dairy Cattle,21081.26514,1,616.5233367,20.0828131,71.23300219
EUA,2018,non-dairy cattle,61283.19754,128.9281941,6.131850068,48.13298679584532,2949.743338,Non-Dairy Cattle,61283.19754,1,392.8265345,5.613587342,71.52963598
EUA,2019,dairy cattle,20816.96963,317.4384771,6.23008599,129.88700147323027,2703.853765,Dairy Cattle,20816.96963,1,617.9671376,20.41899536,71.3287438
EUA,2019,non-dairy cattle,60588.89792,128.8061726,6.124103957,47.95796794053982,2905.720424,Non-Dairy Cattle,60588.89792,1,393.6267248,5.590520089,71.53093513
EUA,2020,dairy cattle,20632.26232,322.5467376,6.2229684,131.8568515078864,2720.505149,Dairy Cattle,20632.26232,1,618.8871342,20.90554261,71.41063008
EUA,2020,non-dairy cattle,60163.15524,128.8184987,6.123439301,47.88865009667003,2881.13229,Non-Dairy Cattle,60163.15524,1,393.3429344,5.597131749,71.47962349
EUA,2021,dairy cattle,20327.26746,324.9636624,6.221377524,132.80349802609425,2699.532224,Dairy Cattle,20327.26746,1,618.5318351,21.15767469,71.41834099
EUA,2021,non-dairy cattle,59906.1065,129.1870192,6.124324239,47.90233559912627,2869.642418,Non-Dairy Cattle,59906.1065,1,393.0968435,5.559648306,71.41986398
FIN,1990,dairy cattle,489.9,262.80227541681637,6.5,112.03924500025103,54.88802612562298,Dairy Cattle,489.9,1,519.89081722,15.65317808219178,70.14363096345967
FIN,1990,non-dairy cattle,869.8,91.50597850661474,6.5,39.01130889612642,33.93203647785076,Non-Dairy Cattle,869.8,1,278.362849815186,4.43835616438356,70.60439770136615
FIN,1991,dairy cattle,445.6,265.3099496566912,6.5,113.10832984016172,50.40107177677606,Dairy Cattle,445.6,1,519.52394593,15.85635616438356,70.03318449175823
FIN,1991,non-dairy cattle,864.3,93.65469148969869,6.5,39.9273594895436,34.50921680681253,Non-Dairy Cattle,864.3,1,283.58312547607824,4.43835616438356,70.33457412155558
FIN,1992,dairy cattle,428.2,263.41624430180843,6.5,112.30099543684463,48.08728624605687,Dairy Cattle,428.2,1,514.7087651,15.83942465753425,70.1832325896555
FIN,1992,non-dairy cattle,845,94.81278448322152,6.5,40.4210837711488,34.15581578662074,Non-Dairy Cattle,845,1,287.251392623868,4.43835616438356,70.32652316408259
FIN,1993,dairy cattle,426.4,267.771430476629,6.5,114.15772125890429,48.67685234479679,Dairy Cattle,426.4,1,530.87292396,15.93819178082192,70.24218501129567
FIN,1993,non-dairy cattle,825.9,98.45007053427173,6.5,41.97175064556329,34.66446885817072,Non-Dairy Cattle,825.9,1,298.4820794768025,4.43835616438356,70.17792704688165
FIN,1994,dairy cattle,416.7,274.00371317362385,6.5,116.81470071957281,48.67668578984599,Dairy Cattle,416.7,1,535.41514253,16.56183561643836,70.16618320485607
FIN,1994,non-dairy cattle,816.3,100.12975032348015,6.5,42.68784054671279,34.84608423828165,Non-Dairy Cattle,816.3,1,304.64320365400584,4.43835616438356,70.04815555182856
FIN,1995,dairy cattle,398.5,276.2407472945472,6.5,117.76840484390176,46.93070933029485,Dairy Cattle,398.5,1,533.0872506,16.88071232876712,70.13151222519728
FIN,1995,non-dairy cattle,749.4,97.03583049010842,6.5,41.36882440930499,31.00179701233316,Non-Dairy Cattle,749.4,1,293.2524961907951,4.43835616438356,70.2722649496016
FIN,1996,dairy cattle,392.2,276.793774864111,6.5,118.00417445913808,46.28123722287396,Dairy Cattle,392.2,1,535.41514253,16.91175342465753,70.1086633919397
FIN,1996,non-dairy cattle,753.4,99.01006273298276,6.5,42.21048945804162,31.80138275768856,Non-Dairy Cattle,753.4,1,300.7669025113857,4.43835616438356,70.1475669432103
FIN,1997,dairy cattle,390.9,283.0919158001578,6.5,120.68923094984265,47.17742037829349,Dairy Cattle,390.9,1,544.72671022,17.44791780821918,70.06864560088661
FIN,1997,non-dairy cattle,751.5,100.84495079189547,6.5,42.99274856312165,32.30905054518592,Non-Dairy Cattle,751.5,1,305.4119619680637,4.43835616438356,70.00291882335718
FIN,1998,dairy cattle,383.053,283.8079702147881,6.5,120.99450302508261,46.34730736726697,Dairy Cattle,383.053,1,546.96747492,17.56643835616438,70.18925544317312
FIN,1998,non-dairy cattle,734.022,100.3562912857099,6.5,42.78442067840913,31.40470603520722,Non-Dairy Cattle,734.022,1,304.15609037326607,4.43835616438356,70.12834779126636
FIN,1999,dairy cattle,372.4,287.678302607185,6.5,122.6445234385528,45.67282052851706,Dairy Cattle,372.4,1,551.62251726,18.18161643835617,70.33594146090778
FIN,1999,non-dairy cattle,714.4,101.27682429865146,6.5,43.1768671425967,30.84555388667108,Non-Dairy Cattle,714.4,1,309.36545725803757,4.43835616438356,70.24404896687058
FIN,2000,dairy cattle,364.116,298.6201126892117,6.5,127.3092933252749,46.35535064842579,Dairy Cattle,364.116,1,569.31673924,19.14953424657534,70.31946119327179
FIN,2000,non-dairy cattle,692.48,103.22744470212783,6.5,44.00846586806797,30.47498244431971,Non-Dairy Cattle,692.48,1,317.08171059178335,4.43835616438356,70.2779064828253
FIN,2001,dairy cattle,354.827,304.0256967666137,6.5,129.6138302926848,45.99048656126247,Dairy Cattle,354.827,1,577.4933069,19.56153424657534,70.24255423125418
FIN,2001,non-dairy cattle,682.585,105.04432806925305,6.5,44.78304911847311,30.56823758253297,Non-Dairy Cattle,682.585,1,322.097965508001,4.43835616438356,70.1069539330975
FIN,2002,dairy cattle,347.779,309.757472799965,6.5,132.05743112631032,45.92680133967708,Dairy Cattle,347.779,1,584.50695963,20.08358904109589,70.20361101885976
FIN,2002,non-dairy cattle,677.6,108.14460674610703,6.5,46.10477619139963,31.24059634729239,Non-Dairy Cattle,677.6,1,332.907843654938,4.43835616438356,70.04945240288265
FIN,2003,dairy cattle,333.865,314.74911068556503,6.5,134.18549238122247,44.79983941385684,Dairy Cattle,333.865,1,593.7764533,20.46172602739726,70.25449959954211
FIN,2003,non-dairy cattle,666.3,110.66306664889001,6.5,47.17845923171458,31.43500738609143,Non-Dairy Cattle,666.3,1,341.6206921374588,4.43835616438356,69.98140943866828
FIN,2004,dairy cattle,324.376,320.01782191108146,6.5,136.43167699623373,44.25516165733031,Dairy Cattle,324.376,1,604.83349202,20.8934794520548,70.2587266576138
FIN,2004,non-dairy cattle,644.764,112.99422144662785,6.5,48.1722893768418,31.05975798777002,Non-Dairy Cattle,644.764,1,351.259613940696,4.43835616438356,70.09781225980535
FIN,2005,dairy cattle,318.755,320.83993874535605,6.5,136.78216615873447,43.59999937392741,Dairy Cattle,318.755,1,606.58384025,21.17849315068493,70.29157292587132
FIN,2005,non-dairy cattle,640.17,113.49949845848428,6.5,48.38770172376532,30.97635501250285,Non-Dairy Cattle,640.17,1,352.1354126378011,4.43835616438356,70.01095601198527
FIN,2006,dairy cattle,309.419,325.8852130636363,6.5,138.93309397906148,42.98853900590722,Dairy Cattle,309.419,1,612.95284914,21.57638356164384,70.19377415446377
FIN,2006,non-dairy cattle,639.872,116.46073216388079,6.5,49.65015041488,31.7697410462701,Non-Dairy Cattle,639.872,1,362.93238390236525,4.43835616438356,69.87977870779463
FIN,2007,dairy cattle,296.069,332.2006297647087,6.5,141.62551556455912,41.93092476768346,Dairy Cattle,296.069,1,623.75507001,21.99967123287671,70.119478161099
FIN,2007,non-dairy cattle,630.625,119.23802706605802,6.5,50.83418135026463,32.05730561401063,Non-Dairy Cattle,630.625,1,371.62624006465484,4.43835616438356,69.77168368930708
FIN,2008,dairy cattle,289.281,332.79384592670243,6.5,141.8784185913929,41.04273080853673,Dairy Cattle,289.281,1,628.21273548,21.91783561643836,70.12323332540166
FIN,2008,non-dairy cattle,626.064,121.2690094801276,6.5,51.7000404297579,32.36753411161595,Non-Dairy Cattle,626.064,1,378.63962747455366,4.43835616438356,69.66725764014762
FIN,2009,dairy cattle,290.044,335.07809316618903,6.5,142.8522508601588,41.43343824848389,Dairy Cattle,290.044,1,633.78201607,22.15205479452055,70.20638756761848
FIN,2009,non-dairy cattle,628.224,122.43914684730983,6.5,52.19889953193938,32.79260145955308,Non-Dairy Cattle,628.224,1,383.4131511763065,4.43835616438356,69.70977619038855
FIN,2010,dairy cattle,289.339,339.0478254392215,6.5,144.5446479523006,41.82240389387071,Dairy Cattle,289.339,1,645.41679466,22.28186301369863,70.22836455010469
FIN,2010,non-dairy cattle,636.469,125.66447704843378,6.5,53.57393922684801,34.09815152577273,Non-Dairy Cattle,636.469,1,396.3098901889372,4.43835616438356,69.69756108046094
FIN,2011,dairy cattle,285.529,338.13807750878476,6.5,144.15679944107666,41.16094678761118,Dairy Cattle,285.529,1,648.63024764,22.17745205479452,70.30039161304994
FIN,2011,non-dairy cattle,628.524,126.03916584000109,6.5,53.73367851849104,33.77290655715606,Non-Dairy Cattle,628.524,1,397.7754108461509,4.43835616438356,69.68196909847694
FIN,2012,dairy cattle,283.619,338.5507746763958,6.5,144.33274266302772,40.93550814134526,Dairy Cattle,283.619,1,649.0860422,22.22542465753425,70.33052693167207
FIN,2012,non-dairy cattle,629.149,124.24036345514841,6.5,52.96680364732068,33.32401154790816,Non-Dairy Cattle,629.149,1,390.2528513401579,4.43835616438356,69.69966534269281
FIN,2013,dairy cattle,283.115,341.20722697213984,6.5,145.4652553443669,41.18339576682044,Dairy Cattle,283.115,1,646.53387934,22.51043835616438,70.25648843163685
FIN,2013,non-dairy cattle,628.732,123.95536926600815,6.5,52.84530342921911,33.22553331565979,Non-Dairy Cattle,628.732,1,389.7969605219102,4.43835616438356,69.69310964214063
FIN,2014,dairy cattle,285.246,347.832799122386,6.5,148.28990402836672,42.29910196447549,Dairy Cattle,285.246,1,649.72844725,23.14254794520548,70.15525394417337
FIN,2014,non-dairy cattle,629.193,124.96968333313374,6.5,53.27773112450314,33.5219754794195,Non-Dairy Cattle,629.193,1,393.21160032136584,4.43835616438356,69.70260348130924
FIN,2015,dairy cattle,285.147,352.52302351795623,6.5,150.2894651026687,42.85459010563067,Dairy Cattle,285.147,1,653.05938586,23.48767123287671,70.0902269504625
FIN,2015,non-dairy cattle,629.57,126.10184525566793,6.5,53.76040033586202,33.84593523944865,Non-Dairy Cattle,629.57,1,396.39525462442526,4.43835616438356,69.70892534454468
FIN,2016,dairy cattle,282.443,355.0136986962793,6.5,151.3513028134632,42.74811602054299,Dairy Cattle,282.443,1,650.81285741,23.72104109589041,70.01873554637316
FIN,2016,non-dairy cattle,626.578,125.54739519307125,6.5,53.52402427593199,33.53697608276491,Non-Dairy Cattle,626.578,1,393.1001324481178,4.43835616438356,69.72584629144895
FIN,2017,dairy cattle,274.954,361.0873985316587,6.5,153.94067439647085,42.32660418800725,Dairy Cattle,274.954,1,663.43580719,24.08219178082192,69.99755378907093
FIN,2017,non-dairy cattle,618.224,127.75740752772555,6.5,54.46620833055327,33.67231717894796,Non-Dairy Cattle,618.224,1,401.5480674917244,4.43835616438356,69.68655571797153
FIN,2018,dairy cattle,271.429,363.60527286684743,6.5,155.0141077945365,42.07532426456324,Dairy Cattle,271.429,1,661.33265373,24.40958904109589,69.9441069645608
FIN,2018,non-dairy cattle,610.848,128.30427610836475,6.5,54.69935221331454,33.41298990079876,Non-Dairy Cattle,610.848,1,402.60895009484733,4.43835616438356,69.69852097493752
FIN,2019,dairy cattle,262.292,371.9534455109978,6.5,158.5731445597201,41.5924672328581,Dairy Cattle,262.292,1,680.5756818,24.86109589041096,69.95814958160236
FIN,2019,non-dairy cattle,595.33,132.4653467911049,6.5,56.47332170025093,33.62026260781038,Non-Dairy Cattle,595.33,1,418.03928298690624,4.43835616438356,69.66903669056774
FIN,2020,dairy cattle,259.579,378.83459314678805,6.5,161.5067515257421,41.92376105430061,Dairy Cattle,259.579,1,687.05670674,25.50449315068493,69.91020206477991
FIN,2020,non-dairy cattle,586.806,134.32264003506847,6.5,57.26513270138366,33.60352345996814,Non-Dairy Cattle,586.806,1,423.86612512579876,4.43835616438356,69.67494418932577
FIN,2021,dairy cattle,253.527,375.70618519308357,6.5,160.17303223191212,40.60818834265998,Dairy Cattle,253.527,1,686.08459064,25.11506849315068,69.94367432848972
FIN,2021,non-dairy cattle,590.511,134.42001981863527,6.5,57.30664816167335,33.84020611259789,Non-Dairy Cattle,590.511,1,423.72997037665334,4.43835616438356,69.66109189128899
GBR,1990,dairy cattle,2848.26099508333,211.47004588005993,7.07346017756796,98.10891394867566,279.43979287,Dairy Cattle,2848.26099508333,1,466.43101986087316,14.11229826872254,73.23182323312571
